Time,HostCPU,OrdererCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU
4070,0.533,0.0667,804,1.47,1.40,1.40,1.47,1.53,1.53,1.53,1.53,1.53,1.47,1.47,1.40,1.53,1.47,1.60
4075,0.533,0.0667,785,1.40,1.53,1.40,1.60,1.53,1.47,1.73,1.47,1.53,1.47,1.47,1.53,1.47,1.33,1.67
4080,0.600,0.0667,794,1.40,1.47,1.40,1.67,1.60,1.53,1.60,1.47,1.47,1.40,1.47,1.40,1.40,1.47,1.47
4085,0.467,0.0667,793,1.33,1.47,1.53,1.60,1.67,1.47,1.67,1.47,1.47,1.40,1.47,1.53,1.47,1.40,1.53
4090,0.400,0.0667,794,1.47,1.60,1.53,1.60,1.67,1.53,1.47,1.53,1.47,1.47,1.47,1.47,1.47,1.47,1.47
4095,0.400,0.0667,784,1.47,1.67,1.53,1.60,1.47,1.40,1.53,1.53,1.47,1.47,1.47,1.53,1.47,1.47,1.47
4100,0.467,0.133,791,1.47,1.60,1.33,1.60,1.40,1.40,1.47,1.47,1.40,1.47,1.47,1.53,1.40,1.60,1.40
4105,0.533,0.0667,802,1.53,1.40,1.40,1.47,1.53,1.53,1.47,1.53,1.67,1.40,1.53,1.60,1.47,1.67,1.47
4110,0.533,0.133,808,1.60,1.40,1.40,1.47,1.53,1.60,1.47,1.53,1.53,1.47,1.67,1.53,1.40,1.67,1.47
4115,0.467,0.0667,810,1.53,1.47,1.47,1.47,1.53,1.67,1.47,1.53,1.53,1.47,1.67,1.47,1.47,1.47,1.47
4120,0.467,0.133,604,1.40,1.40,1.20,1.40,1.33,1.33,1.40,1.33,1.27,1.40,1.47,1.33,1.20,1.40,1.27
4125,0.400,0.0667,404,1.13,1.33,1.07,1.27,1.20,1.07,1.20,1.13,1.20,1.27,1.07,1.20,1.20,1.20,1.20
4130,0.400,0.0667,,1.07,1.13,1.00,1.13,1.00,0.933,1.07,0.933,1.07,1.07,0.933,1.00,0.933,1.13,1.000
4135,0.333,0,,0.933,1.07,1.07,1.00,0.933,0.933,1.07,0.867,0.933,1.13,0.933,0.867,1.00,0.933,1.07
