Time,HostCPU,OrdererCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU
940,0.400,0.133,910,1.67,1.40,1.40,1.53,1.53,1.53,1.47,1.47,1.53,1.40,1.47,1.40,1.40,1.47,1.47
945,0.467,0.267,939,1.60,1.53,1.40,1.47,1.47,1.53,1.53,1.40,1.53,1.40,1.40,1.60,1.47,1.60,1.33
950,0.467,0.200,948,1.60,1.53,1.40,1.60,1.33,1.47,1.53,1.40,1.33,1.40,1.40,1.53,1.40,1.47,1.27
955,0.467,0.133,934,1.27,1.47,1.40,1.47,1.67,1.33,1.53,1.27,1.60,1.33,1.33,1.53,1.40,1.67,1.47
960,0.467,0.0667,927,1.40,1.40,1.47,1.60,1.60,1.40,1.47,1.40,1.53,1.47,1.40,1.40,1.33,1.47,1.40
965,0.467,0.133,921,1.33,1.47,1.53,1.47,1.60,1.47,1.47,1.53,1.53,1.40,1.40,1.47,1.47,1.40,1.47
970,0.467,0.133,925,1.40,1.40,1.47,1.47,1.40,1.67,1.47,1.67,1.27,1.40,1.60,1.40,1.47,1.40,1.33
975,0.467,0.0667,925,1.33,1.40,1.40,1.40,1.53,1.53,1.47,1.53,1.47,1.33,1.53,1.47,1.47,1.47,1.47
980,0.533,0.0667,919,1.47,1.40,1.40,1.53,1.53,1.60,1.47,1.47,1.53,1.53,1.60,1.40,1.40,1.60,1.40
985,0.533,0.0667,916,1.33,1.53,1.40,1.47,1.40,1.40,1.47,1.33,1.47,1.47,1.40,1.53,1.40,1.47,1.40
990,0.533,0.0667,911,1.33,1.40,1.53,1.47,1.40,1.53,1.40,1.47,1.40,1.53,1.40,1.47,1.40,1.47,1.33
995,0.467,0.0667,909,1.33,1.47,1.53,1.47,1.47,1.40,1.40,1.40,1.40,1.40,1.40,1.47,1.60,1.47,1.47
1000,0.467,0.133,906,1.53,1.53,1.60,1.60,1.53,1.47,1.47,1.47,1.53,1.47,1.47,1.40,1.53,1.40,1.47
1005,0.467,0.133,907,1.53,1.53,1.53,1.60,1.53,1.40,1.40,1.40,1.47,1.40,1.40,1.40,1.53,1.40,1.53
1010,0.467,0.0667,912,1.47,1.33,1.47,1.47,1.47,1.53,1.47,1.33,1.47,1.40,1.40,1.40,1.40,1.33,1.40
1015,0.533,0,912,1.40,1.40,1.40,1.33,1.60,1.47,1.33,1.40,1.47,1.47,1.40,1.47,1.47,1.53,1.47
1020,0.467,0.0667,907,1.40,1.53,1.33,1.47,1.47,1.53,1.47,1.47,1.47,1.53,1.47,1.47,1.47,1.53,1.40
1025,0.533,0.133,903,1.40,1.53,1.47,1.47,1.47,1.47,1.53,1.53,1.40,1.47,1.33,1.47,1.47,1.47,1.53
1030,0.467,0.133,898,1.40,1.40,1.47,1.53,1.40,1.47,1.53,1.47,1.33,1.40,1.40,1.40,1.47,1.40,1.53
1035,0.467,0.0667,902,1.33,1.33,1.47,1.53,1.53,1.40,1.67,1.40,1.40,1.40,1.40,1.47,1.47,1.40,1.60
1040,0.400,0,903,1.47,1.60,1.40,1.67,1.67,1.47,1.60,1.47,1.47,1.47,1.53,1.53,1.47,1.53,1.40
1045,0.467,0.0667,903,1.60,1.60,1.47,1.60,1.53,1.47,1.60,1.47,1.40,1.47,1.40,1.60,1.40,1.47,1.47
1050,0.533,0.133,898,1.67,1.60,1.47,1.53,1.53,1.53,1.47,1.47,1.53,1.33,1.40,1.53,1.40,1.47,1.33
1055,0.533,0.133,892,1.53,1.47,1.53,1.40,1.47,1.47,1.40,1.47,1.60,1.33,1.40,1.53,1.40,1.53,1.47
1060,0.533,0.133,894,1.40,1.47,1.47,1.53,1.53,1.67,1.53,1.53,1.67,1.40,1.67,1.47,1.40,1.47,1.40
1065,0.400,0.133,891,1.40,1.53,1.47,1.47,1.47,1.60,1.47,1.53,1.40,1.40,1.60,1.40,1.47,1.47,1.47
1070,0.467,0.133,893,1.33,1.40,1.40,1.47,1.47,1.67,1.40,1.53,1.33,1.40,1.60,1.33,1.33,1.33,1.40
1075,0.467,0.133,887,1.33,1.47,1.40,1.40,1.60,1.47,1.40,1.53,1.40,1.47,1.40,1.47,1.47,1.47,1.47
1080,0.533,0.133,890,1.33,1.40,1.60,1.47,1.53,1.53,1.47,1.47,1.47,1.60,1.40,1.40,1.40,1.47,1.47
1085,0.533,0.133,888,1.40,1.47,1.67,1.47,1.47,1.47,1.53,1.47,1.40,1.53,1.33,1.47,1.47,1.40,1.47
1090,0.467,0.0667,886,1.47,1.40,1.67,1.40,1.33,1.47,1.47,1.40,1.33,1.40,1.40,1.33,1.40,1.40,1.40
1095,0.533,0.0667,886,1.47,1.40,1.47,1.40,1.47,1.40,1.40,1.40,1.40,1.40,1.53,1.53,1.53,1.40,1.47
1100,0.467,0.0667,879,1.53,1.47,1.47,1.47,1.47,1.40,1.47,1.40,1.47,1.47,1.53,1.40,1.60,1.47,1.47
1105,0.467,0.133,877,1.40,1.47,1.53,1.47,1.47,1.40,1.47,1.40,1.40,1.47,1.47,1.40,1.60,1.33,1.53
1110,0.467,0.0667,868,1.40,1.47,1.47,1.40,1.47,1.47,1.40,1.53,1.33,1.33,1.40,1.33,1.47,1.33,1.53
1115,0.533,0.133,866,1.40,1.47,1.47,1.40,1.60,1.47,1.53,1.47,1.47,1.40,1.40,1.47,1.47,1.47,1.60
1120,0.600,0.0667,865,1.47,1.47,1.40,1.67,1.53,1.47,1.60,1.47,1.47,1.47,1.40,1.47,1.40,1.53,1.53
1125,0.600,0.0667,866,1.40,1.53,1.47,1.67,1.60,1.53,1.67,1.33,1.47,1.53,1.33,1.47,1.40,1.47,1.40
1130,0.533,0,868,1.40,1.47,1.40,1.60,1.47,1.60,1.47,1.40,1.33,1.40,1.40,1.47,1.33,1.33,1.40
1135,0.533,0.0667,867,1.40,1.60,1.47,1.47,1.60,1.60,1.53,1.47,1.47,1.40,1.40,1.67,1.53,1.53,1.40
1140,0.467,0.0667,862,1.60,1.53,1.47,1.53,1.47,1.53,1.53,1.53,1.47,1.40,1.47,1.60,1.53,1.60,1.47
1145,0.533,0.133,855,1.53,1.60,1.53,1.53,1.40,1.47,1.53,1.60,1.53,1.40,1.33,1.53,1.53,1.60,1.40
1150,0.533,0.133,856,1.53,1.47,1.47,1.47,1.47,1.67,1.40,1.60,1.53,1.40,1.47,1.33,1.40,1.40,1.40
1155,0.533,0.133,851,1.40,1.47,1.47,1.40,1.47,1.53,1.40,1.60,1.60,1.40,1.53,1.47,1.47,1.40,1.40
1160,0.467,0.133,855,1.47,1.40,1.47,1.47,1.53,1.67,1.40,1.47,1.53,1.47,1.60,1.47,1.47,1.47,1.40
1165,0.467,0.0667,846,1.47,1.40,1.47,1.47,1.40,1.47,1.40,1.40,1.47,1.40,1.47,1.53,1.47,1.53,1.40
1170,0.467,0.0667,841,1.47,1.40,1.60,1.47,1.47,1.60,1.47,1.47,1.40,1.47,1.40,1.47,1.33,1.53,1.33
1175,0.533,0.0667,835,1.47,1.47,1.53,1.40,1.53,1.47,1.47,1.47,1.40,1.53,1.40,1.53,1.40,1.53,1.40
1180,0.467,0.0667,833,1.47,1.47,1.60,1.40,1.60,1.53,1.53,1.53,1.40,1.47,1.40,1.47,1.40,1.40,1.40
1185,0.533,0.133,834,1.47,1.53,1.53,1.53,1.53,1.47,1.47,1.47,1.40,1.40,1.40,1.47,1.67,1.40,1.47
1190,0.533,0.133,833,1.40,1.40,1.53,1.53,1.47,1.47,1.47,1.47,1.33,1.33,1.40,1.33,1.67,1.40,1.40
1195,0.533,0.133,819,1.40,1.40,1.47,1.53,1.53,1.47,1.53,1.47,1.47,1.40,1.47,1.47,1.73,1.40,1.60
1200,0.533,0.0667,804,1.47,1.40,1.40,1.47,1.53,1.53,1.53,1.53,1.53,1.47,1.47,1.40,1.53,1.47,1.60
1205,0.533,0.0667,785,1.40,1.53,1.40,1.60,1.53,1.47,1.73,1.47,1.53,1.47,1.47,1.53,1.47,1.33,1.67
1210,0.600,0.0667,794,1.40,1.47,1.40,1.67,1.60,1.53,1.60,1.47,1.47,1.40,1.47,1.40,1.40,1.47,1.47
1215,0.467,0.0667,793,1.33,1.47,1.53,1.60,1.67,1.47,1.67,1.47,1.47,1.40,1.47,1.53,1.47,1.40,1.53
1220,0.400,0.0667,794,1.47,1.60,1.53,1.60,1.67,1.53,1.47,1.53,1.47,1.47,1.47,1.47,1.47,1.47,1.47
1225,0.400,0.0667,784,1.47,1.67,1.53,1.60,1.47,1.40,1.53,1.53,1.47,1.47,1.47,1.53,1.47,1.47,1.47
1230,0.467,0.133,791,1.47,1.60,1.33,1.60,1.40,1.40,1.47,1.47,1.40,1.47,1.47,1.53,1.40,1.60,1.40
1235,0.533,0.0667,802,1.53,1.40,1.40,1.47,1.53,1.53,1.47,1.53,1.67,1.40,1.53,1.60,1.47,1.67,1.47
1240,0.533,0.133,808,1.60,1.40,1.40,1.47,1.53,1.60,1.47,1.53,1.53,1.47,1.67,1.53,1.40,1.67,1.47
1245,0.467,0.0667,810,1.53,1.47,1.47,1.47,1.53,1.67,1.47,1.53,1.53,1.47,1.67,1.47,1.47,1.47,1.47
