Time,node_exporter:9100,orderer.dwntp.com:8443,peer0.org1.dwntp.com:9443,peer1.org1.dwntp.com:9443,peer10.org1.dwntp.com:9443,peer11.org1.dwntp.com:9443,peer12.org1.dwntp.com:9443,peer13.org1.dwntp.com:9443,peer14.org1.dwntp.com:9443,peer15.org1.dwntp.com:9443,peer2.org1.dwntp.com:9443,peer3.org1.dwntp.com:9443,peer4.org1.dwntp.com:9443,peer5.org1.dwntp.com:9443,peer6.org1.dwntp.com:9443,peer7.org1.dwntp.com:9443,peer8.org1.dwntp.com:9443,peer9.org1.dwntp.com:9443
905,27.0 MiB,78.5 MiB,1.44 GiB,193 MiB,,,,,,,185 MiB,197 MiB,188 MiB,203 MiB,191 MiB,207 MiB,,
910,26.1 MiB,76.1 MiB,1.44 GiB,193 MiB,,,,,,,185 MiB,197 MiB,188 MiB,204 MiB,192 MiB,207 MiB,,
915,26.9 MiB,76.1 MiB,1.47 GiB,193 MiB,,,,,,,185 MiB,197 MiB,188 MiB,204 MiB,192 MiB,207 MiB,,
920,25.8 MiB,76.1 MiB,1.47 GiB,193 MiB,,,,,,,186 MiB,197 MiB,188 MiB,205 MiB,192 MiB,207 MiB,,
925,25.9 MiB,76.1 MiB,1.49 GiB,193 MiB,,,,,,,186 MiB,197 MiB,188 MiB,205 MiB,192 MiB,207 MiB,,
930,25.9 MiB,76.1 MiB,1.50 GiB,193 MiB,,,,,,,186 MiB,197 MiB,188 MiB,205 MiB,192 MiB,208 MiB,,
935,26.0 MiB,76.7 MiB,1.51 GiB,193 MiB,,,,,,,186 MiB,197 MiB,188 MiB,205 MiB,192 MiB,208 MiB,,
940,26.1 MiB,77.2 MiB,1.51 GiB,193 MiB,,,,,,,186 MiB,197 MiB,188 MiB,205 MiB,192 MiB,209 MiB,,
945,25.8 MiB,77.2 MiB,1.51 GiB,193 MiB,,,,,,,187 MiB,197 MiB,188 MiB,205 MiB,189 MiB,209 MiB,,
950,26.0 MiB,77.2 MiB,1.55 GiB,193 MiB,,,,,,,187 MiB,197 MiB,189 MiB,205 MiB,189 MiB,209 MiB,,
955,26.0 MiB,77.2 MiB,1.56 GiB,193 MiB,,,,,,,187 MiB,197 MiB,189 MiB,205 MiB,189 MiB,209 MiB,,
960,25.4 MiB,77.2 MiB,1.56 GiB,193 MiB,,,,,,,187 MiB,197 MiB,189 MiB,205 MiB,189 MiB,209 MiB,,
965,25.9 MiB,77.2 MiB,1.58 GiB,193 MiB,,,,,,,187 MiB,197 MiB,189 MiB,205 MiB,190 MiB,209 MiB,,
970,25.8 MiB,77.2 MiB,1.63 GiB,193 MiB,,,,,,,188 MiB,195 MiB,189 MiB,205 MiB,190 MiB,209 MiB,,
975,25.8 MiB,77.2 MiB,1.63 GiB,193 MiB,,,,,,,188 MiB,195 MiB,189 MiB,205 MiB,190 MiB,209 MiB,,
980,25.8 MiB,77.2 MiB,1.66 GiB,193 MiB,,,,,,,188 MiB,195 MiB,189 MiB,205 MiB,190 MiB,209 MiB,,
985,25.5 MiB,77.2 MiB,1.66 GiB,193 MiB,,,,,,,188 MiB,195 MiB,189 MiB,205 MiB,191 MiB,209 MiB,,
990,25.5 MiB,77.2 MiB,1.69 GiB,193 MiB,,,,,,,188 MiB,195 MiB,190 MiB,202 MiB,191 MiB,209 MiB,,
995,25.9 MiB,77.2 MiB,1.69 GiB,193 MiB,,,,,,,188 MiB,195 MiB,190 MiB,202 MiB,191 MiB,209 MiB,,
1000,25.9 MiB,77.2 MiB,1.67 GiB,193 MiB,,,,,,,188 MiB,195 MiB,190 MiB,202 MiB,191 MiB,209 MiB,,
1005,25.4 MiB,77.2 MiB,1.59 GiB,193 MiB,,,,,,,188 MiB,195 MiB,187 MiB,202 MiB,191 MiB,209 MiB,,
1010,25.4 MiB,77.8 MiB,1.51 GiB,193 MiB,,,,,,,188 MiB,196 MiB,187 MiB,202 MiB,191 MiB,205 MiB,,
1015,25.4 MiB,77.8 MiB,1.51 GiB,193 MiB,,,,,,,188 MiB,196 MiB,187 MiB,202 MiB,191 MiB,205 MiB,,
1020,25.6 MiB,77.8 MiB,1.40 GiB,193 MiB,,,,,,,188 MiB,197 MiB,187 MiB,202 MiB,191 MiB,205 MiB,,
1025,25.9 MiB,77.8 MiB,1.26 GiB,193 MiB,,,,,,,185 MiB,197 MiB,187 MiB,202 MiB,191 MiB,205 MiB,,
1030,25.8 MiB,77.5 MiB,754 MiB,193 MiB,,,,,,,185 MiB,197 MiB,187 MiB,202 MiB,191 MiB,206 MiB,,
1035,26.4 MiB,77.5 MiB,619 MiB,193 MiB,,,,,,,185 MiB,197 MiB,187 MiB,202 MiB,191 MiB,206 MiB,,
1040,26.6 MiB,77.5 MiB,620 MiB,193 MiB,,,,,,,185 MiB,197 MiB,187 MiB,203 MiB,191 MiB,207 MiB,,
1045,25.8 MiB,77.5 MiB,620 MiB,193 MiB,,,,,,,185 MiB,197 MiB,187 MiB,204 MiB,191 MiB,207 MiB,,
