Time,orderer.dwntp.com:8443,peer0.org1.dwntp.com:9443,peer1.org1.dwntp.com:9443,peer10.org1.dwntp.com:9443,peer11.org1.dwntp.com:9443,peer12.org1.dwntp.com:9443,peer13.org1.dwntp.com:9443,peer14.org1.dwntp.com:9443,peer15.org1.dwntp.com:9443,peer2.org1.dwntp.com:9443,peer3.org1.dwntp.com:9443,peer4.org1.dwntp.com:9443,peer5.org1.dwntp.com:9443,peer6.org1.dwntp.com:9443,peer7.org1.dwntp.com:9443,peer8.org1.dwntp.com:9443,peer9.org1.dwntp.com:9443
5221,27.5 K,27.5 K,27.5 K,,,,,,,27.5 K,27.5 K,,,,,,
5226,27.5 K,27.5 K,27.5 K,,,,,,,27.5 K,27.5 K,,,,,,
5231,27.5 K,27.5 K,27.5 K,,,,,,,27.5 K,27.5 K,,,,,,
5236,,27.5 K,27.5 K,,,,,,,27.5 K,,,,,,,
5251,1,,,,,,,,,,,,,,,,
5256,1,1,1,,,,,,,1,1,1,1,1,1,,
5261,2,1,1,,,,,,,1,2,2,1,1,2,,
5266,3,3,3,,,,,,,3,3,3,3,3,3,,
5271,3,3,3,,,,,,,3,3,3,3,3,3,,
5276,3,3,3,,,,,,,3,3,3,3,3,3,,
5281,3,3,3,,,,,,,3,3,3,3,3,3,,
5286,3,3,3,,,,,,,3,3,3,3,3,3,,
5291,3,3,3,,,,,,,3,3,3,3,3,3,,
5296,3,3,3,,,,,,,3,3,3,3,3,3,,
5301,15,8,11,,,,,,,10,15,14,9,11,13,,
5306,33,22,27,,,,,,,25,32,31,23,26,29,,
5311,52,40,45,,,,,,,44,51,50,42,45,48,,
5316,71,59,64,,,,,,,63,70,69,60,64,67,,
5321,95,79,86,,,,,,,84,94,92,81,86,89,,
5326,119,105,111,,,,,,,109,119,117,106,111,114,,
5331,132,124,128,,,,,,,127,131,131,125,127,129,,
5336,139,136,137,,,,,,,137,139,139,136,137,138,,
5341,146,142,143,,,,,,,143,145,145,142,143,144,,
5346,152,148,150,,,,,,,149,152,151,148,150,151,,
5351,154,153,154,,,,,,,154,154,154,153,154,154,,
5356,154,154,154,,,,,,,154,154,154,154,154,154,,
5361,154,154,154,,,,,,,154,154,154,154,154,154,,
5366,154,154,154,,,,,,,154,154,154,154,154,154,,
5371,154,154,154,,,,,,,154,154,154,154,154,154,,
5376,167,154,154,,,,,,,154,164,161,154,154,154,,
5381,230,191,207,,,,,,,203,227,223,195,207,216,,
5386,336,266,292,,,,,,,284,331,324,272,291,309,,
5391,461,385,417,,,,,,,408,456,449,392,416,434,,
5396,586,510,542,,,,,,,533,581,574,517,541,559,,
5401,711,635,667,,,,,,,658,706,699,642,666,684,,
5406,823,760,792,,,,,,,783,820,817,767,791,809,,
5411,885,848,864,,,,,,,859,883,879,851,863,872,,
5416,905,898,904,,,,,,,903,904,904,899,904,904,,
5421,905,905,905,,,,,,,905,905,905,905,905,905,,
5426,905,905,905,,,,,,,905,905,905,905,905,905,,
5431,905,905,905,,,,,,,905,905,905,905,905,905,,
5436,905,905,905,,,,,,,905,905,905,905,905,905,,
5441,905,905,905,,,,,,,905,905,905,905,905,905,,
5446,905,905,905,,,,,,,905,905,905,905,905,905,,
5451,905,905,905,,,,,,,905,905,905,905,905,905,,
5456,984,925,941,,,,,,,936,979,972,929,940,957,,
5461,1.13 K,1.03 K,1.07 K,,,,,,,1.06 K,1.12 K,1.10 K,1.04 K,1.06 K,1.08 K,,
5466,1.38 K,1.22 K,1.29 K,,,,,,,1.27 K,1.37 K,1.35 K,1.24 K,1.29 K,1.32 K,,
5471,1.63 K,1.47 K,1.54 K,,,,,,,1.52 K,1.62 K,1.60 K,1.49 K,1.54 K,1.57 K,,
5476,1.88 K,1.72 K,1.79 K,,,,,,,1.77 K,1.87 K,1.85 K,1.74 K,1.79 K,1.82 K,,
5481,2.13 K,1.97 K,2.04 K,,,,,,,2.02 K,2.12 K,2.10 K,1.99 K,2.04 K,2.07 K,,
5486,2.30 K,2.20 K,2.25 K,,,,,,,2.24 K,2.29 K,2.28 K,2.21 K,2.25 K,2.27 K,,
5491,2.40 K,2.35 K,2.38 K,,,,,,,2.37 K,2.40 K,2.40 K,2.35 K,2.38 K,2.39 K,,
5496,2.41 K,2.41 K,2.41 K,,,,,,,2.41 K,2.41 K,2.41 K,2.41 K,2.41 K,2.41 K,,
5501,2.41 K,2.41 K,2.41 K,,,,,,,2.41 K,2.41 K,2.41 K,2.41 K,2.41 K,2.41 K,,
5506,2.41 K,2.41 K,2.41 K,,,,,,,2.41 K,2.41 K,2.41 K,2.41 K,2.41 K,2.41 K,,
5511,2.41 K,2.41 K,2.41 K,,,,,,,2.41 K,2.41 K,2.41 K,2.41 K,2.41 K,2.41 K,,
5516,2.41 K,2.41 K,2.41 K,,,,,,,2.41 K,2.41 K,2.41 K,2.41 K,2.41 K,2.41 K,,
5521,2.41 K,2.41 K,2.41 K,,,,,,,2.41 K,2.41 K,2.41 K,2.41 K,2.41 K,2.41 K,,
5526,2.41 K,2.41 K,2.41 K,,,,,,,2.41 K,2.41 K,2.41 K,2.41 K,2.41 K,2.41 K,,
5531,2.41 K,2.41 K,2.41 K,,,,,,,2.41 K,2.41 K,2.41 K,2.41 K,2.41 K,2.41 K,,
5536,2.52 K,2.43 K,2.46 K,,,,,,,2.45 K,2.52 K,2.51 K,2.44 K,2.46 K,2.49 K,,
5541,2.75 K,2.61 K,2.67 K,,,,,,,2.65 K,2.74 K,2.73 K,2.62 K,2.67 K,2.70 K,,
5546,2.98 K,2.84 K,2.90 K,,,,,,,2.88 K,2.97 K,2.96 K,2.85 K,2.90 K,2.93 K,,
5551,3.21 K,3.07 K,3.13 K,,,,,,,3.11 K,3.20 K,3.18 K,3.08 K,3.12 K,3.16 K,,
5556,3.44 K,3.30 K,3.36 K,,,,,,,3.34 K,3.43 K,3.41 K,3.31 K,3.35 K,3.39 K,,
5561,3.67 K,3.53 K,3.59 K,,,,,,,3.57 K,3.66 K,3.64 K,3.54 K,3.58 K,3.62 K,,
5566,3.90 K,3.76 K,3.82 K,,,,,,,3.80 K,3.89 K,3.87 K,3.77 K,3.81 K,3.85 K,,
5571,4.13 K,3.99 K,4.05 K,,,,,,,4.03 K,4.12 K,4.11 K,4 K,4.04 K,4.08 K,,
5576,4.36 K,4.22 K,4.28 K,,,,,,,4.26 K,4.35 K,4.34 K,4.23 K,4.28 K,4.31 K,,
5581,4.62 K,4.46 K,4.53 K,,,,,,,4.51 K,4.60 K,4.59 K,4.48 K,4.52 K,4.56 K,,
5586,4.87 K,4.72 K,4.78 K,,,,,,,4.76 K,4.86 K,4.84 K,4.73 K,4.78 K,4.81 K,,
5591,5.12 K,4.97 K,5.04 K,,,,,,,5.02 K,5.11 K,5.10 K,4.99 K,5.03 K,5.07 K,,
5596,5.38 K,5.22 K,5.29 K,,,,,,,5.27 K,5.37 K,5.35 K,5.24 K,5.29 K,5.32 K,,
5601,5.63 K,5.48 K,5.54 K,,,,,,,5.52 K,5.62 K,5.61 K,5.49 K,5.54 K,5.58 K,,
5606,5.89 K,5.73 K,5.80 K,,,,,,,5.78 K,5.88 K,5.86 K,5.75 K,5.80 K,5.83 K,,
5611,6.14 K,5.99 K,6.05 K,,,,,,,6.04 K,6.13 K,6.12 K,6.00 K,6.05 K,6.09 K,,
5616,6.40 K,6.24 K,6.31 K,,,,,,,6.29 K,6.39 K,6.37 K,6.26 K,6.30 K,6.34 K,,
5621,6.67 K,6.50 K,6.57 K,,,,,,,6.55 K,6.66 K,6.64 K,6.52 K,6.57 K,6.61 K,,
5626,6.95 K,6.78 K,6.85 K,,,,,,,6.83 K,6.94 K,6.92 K,6.79 K,6.85 K,6.89 K,,
5631,7.23 K,7.06 K,7.13 K,,,,,,,7.11 K,7.22 K,7.20 K,7.07 K,7.13 K,7.17 K,,
5636,7.51 K,7.34 K,7.41 K,,,,,,,7.39 K,7.50 K,7.48 K,7.36 K,7.41 K,7.45 K,,
5641,7.79 K,7.62 K,7.69 K,,,,,,,7.67 K,7.78 K,7.76 K,7.64 K,7.69 K,7.73 K,,
5646,8.07 K,7.90 K,7.97 K,,,,,,,7.95 K,8.06 K,8.04 K,7.92 K,7.97 K,8.01 K,,
5651,8.35 K,8.18 K,8.26 K,,,,,,,8.23 K,8.34 K,8.33 K,8.20 K,8.25 K,8.29 K,,
5656,8.64 K,8.46 K,8.54 K,,,,,,,8.52 K,8.62 K,8.61 K,8.48 K,8.53 K,8.57 K,,
5661,8.98 K,8.76 K,8.85 K,,,,,,,8.82 K,8.97 K,8.95 K,8.78 K,8.85 K,8.90 K,,
5666,9.36 K,9.13 K,9.23 K,,,,,,,9.20 K,9.35 K,9.33 K,9.15 K,9.22 K,9.28 K,,
5671,9.74 K,9.48 K,9.61 K,,,,,,,9.58 K,9.72 K,9.71 K,9.53 K,9.61 K,9.66 K,,
5676,10.1 K,9.85 K,9.98 K,,,,,,,9.95 K,10.1 K,10.1 K,9.91 K,9.97 K,10.0 K,,
5681,10.5 K,10.2 K,10.4 K,,,,,,,10.3 K,10.5 K,10.4 K,10.3 K,10.4 K,10.4 K,,
5686,10.9 K,10.6 K,10.7 K,,,,,,,10.7 K,10.8 K,10.8 K,10.7 K,10.7 K,10.8 K,,
5691,11.2 K,11.0 K,11.1 K,,,,,,,11.1 K,11.2 K,11.2 K,11.0 K,11.1 K,11.2 K,,
5696,11.6 K,11.4 K,11.5 K,,,,,,,11.5 K,11.6 K,11.6 K,11.4 K,11.5 K,11.5 K,,
5701,12.0 K,11.7 K,11.9 K,,,,,,,11.8 K,12.0 K,12.0 K,11.8 K,11.9 K,11.9 K,,
5706,12.4 K,12.1 K,12.2 K,,,,,,,12.2 K,12.4 K,12.3 K,12.2 K,12.2 K,12.3 K,,
5711,12.8 K,12.5 K,12.6 K,,,,,,,12.6 K,12.7 K,12.7 K,12.5 K,12.6 K,12.7 K,,
5716,13.1 K,12.9 K,13 K,,,,,,,13.0 K,13.1 K,13.1 K,12.9 K,13.0 K,13.0 K,,
5721,13.5 K,13.3 K,13.4 K,,,,,,,13.4 K,13.5 K,13.5 K,13.3 K,13.4 K,13.4 K,,
5726,13.9 K,13.6 K,13.8 K,,,,,,,13.7 K,13.9 K,13.8 K,13.7 K,13.8 K,13.8 K,,
5731,14.3 K,14.0 K,14.1 K,,,,,,,14.1 K,14.2 K,14.2 K,14.1 K,14.1 K,14.2 K,,
5736,14.6 K,14.3 K,14.5 K,,,,,,,14.5 K,14.6 K,14.6 K,14.4 K,14.5 K,14.5 K,,
5741,15.0 K,14.7 K,14.9 K,,,,,,,14.8 K,15.0 K,15.0 K,14.8 K,14.9 K,14.9 K,,
5746,15.4 K,15.1 K,15.2 K,,,,,,,15.2 K,15.3 K,15.3 K,15.2 K,15.2 K,15.3 K,,
5751,15.7 K,15.4 K,15.6 K,,,,,,,15.6 K,15.7 K,15.7 K,15.5 K,15.6 K,15.7 K,,
5756,16.1 K,15.8 K,16.0 K,,,,,,,16.0 K,16.1 K,16.1 K,15.9 K,16.0 K,16.0 K,,
5761,16.5 K,16.2 K,16.3 K,,,,,,,16.3 K,16.5 K,16.4 K,16.3 K,16.3 K,16.4 K,,
5766,16.8 K,16.6 K,16.7 K,,,,,,,16.7 K,16.8 K,16.8 K,16.6 K,16.7 K,16.8 K,,
5771,17.2 K,16.9 K,17.1 K,,,,,,,17.1 K,17.2 K,17.2 K,17.0 K,17.1 K,17.1 K,,
5776,17.6 K,17.3 K,17.5 K,,,,,,,17.4 K,17.6 K,17.6 K,17.4 K,17.5 K,17.5 K,,
5781,18.0 K,17.7 K,17.8 K,,,,,,,17.8 K,17.9 K,17.9 K,17.8 K,17.8 K,17.9 K,,
5786,18.3 K,18.1 K,18.2 K,,,,,,,18.2 K,18.3 K,18.3 K,18.1 K,18.2 K,18.3 K,,
5791,18.7 K,18.4 K,18.6 K,,,,,,,18.5 K,18.7 K,18.7 K,18.5 K,18.6 K,18.6 K,,
5796,19.1 K,18.8 K,18.9 K,,,,,,,18.9 K,19.0 K,19.0 K,18.9 K,18.9 K,19.0 K,,
5801,19.4 K,19.1 K,19.3 K,,,,,,,19.3 K,19.4 K,19.4 K,19.2 K,19.3 K,19.3 K,,
5806,19.8 K,19.5 K,19.7 K,,,,,,,19.6 K,19.8 K,19.8 K,19.6 K,19.7 K,19.7 K,,
5811,20.2 K,19.8 K,20.0 K,,,,,,,20.0 K,20.1 K,20.1 K,20.0 K,20.0 K,20.1 K,,
5816,20.5 K,20.2 K,20.4 K,,,,,,,20.4 K,20.5 K,20.5 K,20.3 K,20.4 K,20.4 K,,
5821,20.9 K,20.5 K,20.7 K,,,,,,,20.7 K,20.9 K,20.8 K,20.7 K,20.7 K,20.8 K,,
5826,21.2 K,20.9 K,21.1 K,,,,,,,21.1 K,21.2 K,21.2 K,21.0 K,21.1 K,21.1 K,,
5831,21.6 K,21.3 K,21.5 K,,,,,,,21.4 K,21.6 K,21.6 K,21.4 K,21.5 K,21.5 K,,
5836,21.9 K,21.7 K,21.8 K,,,,,,,21.8 K,21.9 K,21.8 K,21.7 K,21.8 K,21.8 K,,
5841,21.9 K,21.9 K,21.9 K,,,,,,,21.9 K,21.9 K,21.9 K,21.9 K,21.9 K,21.9 K,,
5846,21.9 K,21.9 K,21.9 K,,,,,,,21.9 K,21.9 K,21.9 K,21.9 K,21.9 K,21.9 K,,
5851,21.9 K,21.9 K,21.9 K,,,,,,,21.9 K,21.9 K,21.9 K,21.9 K,21.9 K,21.9 K,,
5856,21.9 K,21.9 K,21.9 K,,,,,,,21.9 K,21.9 K,21.9 K,21.9 K,21.9 K,21.9 K,,
5861,21.9 K,21.9 K,21.9 K,,,,,,,21.9 K,21.9 K,21.9 K,21.9 K,21.9 K,21.9 K,,
5866,21.9 K,21.9 K,21.9 K,,,,,,,21.9 K,21.9 K,21.9 K,21.9 K,21.9 K,21.9 K,,
5871,21.9 K,21.9 K,21.9 K,,,,,,,21.9 K,21.9 K,21.9 K,21.9 K,21.9 K,21.9 K,,
5876,22.1 K,22.0 K,22.0 K,,,,,,,22.0 K,22.1 K,22.1 K,22.0 K,22.0 K,22.0 K,,
5881,22.1 K,22.1 K,22.1 K,,,,,,,22.1 K,22.1 K,22.1 K,22.1 K,22.1 K,22.1 K,,
5886,22.1 K,22.1 K,22.1 K,,,,,,,22.1 K,22.1 K,22.1 K,22.1 K,22.1 K,22.1 K,,
5891,22.4 K,22.2 K,22.3 K,,,,,,,22.3 K,22.4 K,22.4 K,22.3 K,22.3 K,22.3 K,,
5896,22.8 K,22.5 K,22.6 K,,,,,,,22.6 K,22.7 K,22.7 K,22.6 K,22.6 K,22.7 K,,
5901,22.9 K,22.8 K,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.8 K,22.9 K,22.9 K,,
5906,22.9 K,22.9 K,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
5911,22.9 K,22.9 K,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
5916,22.9 K,22.9 K,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
5921,22.9 K,22.9 K,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
5926,22.9 K,22.9 K,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
5931,22.9 K,22.9 K,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
5936,22.9 K,22.9 K,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
5941,22.9 K,22.9 K,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
5946,22.9 K,22.9 K,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
5951,22.9 K,22.9 K,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
5956,22.9 K,22.9 K,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
5961,22.9 K,22.9 K,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
5966,22.9 K,22.9 K,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
5971,22.9 K,22.9 K,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
5976,22.9 K,22.9 K,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
5981,22.9 K,22.9 K,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
5986,22.9 K,22.9 K,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
5991,22.9 K,22.9 K,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
5996,22.9 K,22.9 K,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6001,22.9 K,22.9 K,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6006,22.9 K,22.9 K,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6011,22.9 K,22.9 K,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6016,22.9 K,22.9 K,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6021,22.9 K,22.9 K,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6026,22.9 K,22.9 K,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6031,22.9 K,22.9 K,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6036,22.9 K,22.9 K,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6041,22.9 K,22.9 K,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6046,22.9 K,22.9 K,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6051,22.9 K,22.9 K,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6056,22.9 K,22.9 K,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6061,22.9 K,22.9 K,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6066,22.9 K,22.9 K,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6071,22.9 K,22.9 K,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6076,22.9 K,22.9 K,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6081,22.9 K,22.9 K,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6086,22.9 K,22.9 K,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6091,22.9 K,22.9 K,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6096,22.9 K,22.9 K,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6101,22.9 K,22.9 K,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6106,22.9 K,,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6111,22.9 K,,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6116,22.9 K,,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6121,22.9 K,,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6126,22.9 K,,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6131,22.9 K,,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6136,22.9 K,,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6141,22.9 K,,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6146,22.9 K,,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6151,22.9 K,,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6156,22.9 K,,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6161,22.9 K,,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6166,22.9 K,,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6171,22.9 K,,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6176,22.9 K,,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6181,22.9 K,,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6186,22.9 K,,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6191,22.9 K,,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6196,22.9 K,,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6201,22.9 K,,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6206,22.9 K,,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6211,22.9 K,,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6216,22.9 K,,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6221,22.9 K,,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6226,22.9 K,,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6231,22.9 K,,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6236,22.9 K,,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6241,22.9 K,,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6246,22.9 K,,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6251,22.9 K,,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6256,22.9 K,,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6261,22.9 K,,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6266,22.9 K,,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6271,22.9 K,,22.9 K,,,,,,,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,22.9 K,,
6291,1,,1,,,,,1,1,1,1,1,,1,1,1,
6296,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6301,3,1,2,1,1,1,1,2,2,2,2,2,1,2,2,2,1
6306,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
6311,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
6316,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
6321,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
6326,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
6331,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
6336,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
6341,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
6346,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
6351,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
6356,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
6361,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
6366,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
6371,6,3,4,3,3,3,3,5,5,3,6,5,3,4,5,4,3
6376,12,8,10,8,9,8,7,11,12,10,12,12,9,10,11,11,6
6381,18,15,16,14,15,14,13,18,18,16,18,18,15,16,17,17,13
6386,25,21,22,20,21,21,20,24,24,22,24,24,21,22,23,23,19
6391,43,31,36,30,32,30,28,40,41,35,42,41,32,36,39,38,25
6396,61,50,55,48,51,49,46,58,60,53,61,59,51,55,57,56,43
6401,80,69,73,67,70,67,65,77,78,72,79,78,70,73,76,75,62
6406,99,87,92,86,89,86,84,96,97,91,98,97,88,92,95,94,81
6411,117,106,111,105,107,105,102,115,116,109,117,116,107,111,113,113,100
6416,136,125,130,123,126,124,121,133,135,128,135,134,126,129,132,131,118
6421,144,140,141,139,140,139,139,143,143,141,143,143,140,141,142,142,137
6426,150,146,148,146,146,146,145,149,149,147,150,149,146,148,148,148,144
6431,154,152,153,152,153,152,151,154,154,153,154,154,153,153,153,153,150
6436,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154
6441,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154
6446,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154
6451,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154
6456,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154
6461,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154
6466,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154
6471,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154
6476,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154
6481,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154
6486,168,154,157,154,154,154,154,163,165,155,167,165,154,157,161,160,154
6491,199,180,188,178,182,178,174,195,197,186,198,196,182,188,193,191,170
6496,231,212,220,209,214,210,205,226,228,217,229,227,213,219,224,222,201
6501,276,243,254,240,245,241,237,267,271,250,274,270,245,254,263,260,232
6506,339,301,317,296,305,297,289,330,334,312,336,333,304,316,325,322,279
6511,401,363,379,358,368,360,351,392,396,375,399,395,367,379,388,385,342
6516,449,426,438,421,430,422,414,445,447,436,448,446,429,438,442,441,404
6521,489,461,469,459,464,459,455,479,483,467,486,482,463,469,475,472,451
6526,553,513,529,508,518,509,501,542,546,525,549,545,517,529,538,535,492
6531,632,590,610,582,596,584,572,623,627,606,630,626,595,610,619,616,558
6536,695,657,673,652,661,653,645,686,690,668,692,689,660,672,681,679,635
6541,757,719,735,714,724,716,707,748,752,731,755,751,723,735,744,741,698
