"Time","orderer.dwntp.com:8443","peer0.org1.dwntp.com:9443","peer1.org1.dwntp.com:9443","peer10.org1.dwntp.com:9443","peer11.org1.dwntp.com:9443","peer12.org1.dwntp.com:9443","peer13.org1.dwntp.com:9443","peer14.org1.dwntp.com:9443","peer15.org1.dwntp.com:9443","peer2.org1.dwntp.com:9443","peer3.org1.dwntp.com:9443","peer4.org1.dwntp.com:9443","peer5.org1.dwntp.com:9443","peer6.org1.dwntp.com:9443","peer7.org1.dwntp.com:9443","peer8.org1.dwntp.com:9443","peer9.org1.dwntp.com:9443"
1776673240000,181,156,164,undefined,undefined,undefined,undefined,undefined,undefined,162,177,undefined,undefined,undefined,undefined,undefined,undefined
1776673245000,290,218,247,undefined,undefined,undefined,undefined,undefined,undefined,238,285,undefined,undefined,undefined,undefined,undefined,undefined
1776673250000,416,340,372,undefined,undefined,undefined,undefined,undefined,undefined,363,410,undefined,undefined,undefined,undefined,undefined,undefined
1776673255000,541,465,497,undefined,undefined,undefined,undefined,undefined,undefined,488,535,undefined,undefined,undefined,undefined,undefined,undefined
1776673260000,666,590,622,undefined,undefined,undefined,undefined,undefined,undefined,613,660,undefined,undefined,undefined,undefined,undefined,undefined
1776673265000,790,715,747,undefined,undefined,undefined,undefined,undefined,undefined,738,785,undefined,undefined,undefined,undefined,undefined,undefined
1776673270000,888,837,861,undefined,undefined,undefined,undefined,undefined,undefined,854,887,undefined,undefined,undefined,undefined,undefined,undefined
1776673275000,905,900,904,undefined,undefined,undefined,undefined,undefined,undefined,904,905,undefined,undefined,undefined,undefined,undefined,undefined
1776673280000,905,905,905,undefined,undefined,undefined,undefined,undefined,undefined,905,905,undefined,undefined,undefined,undefined,undefined,undefined
1776673285000,905,905,905,undefined,undefined,undefined,undefined,undefined,undefined,905,905,undefined,undefined,undefined,undefined,undefined,undefined
1776673290000,905,905,905,undefined,undefined,undefined,undefined,undefined,undefined,905,905,undefined,undefined,undefined,undefined,undefined,undefined
1776673295000,946,906,922,undefined,undefined,undefined,undefined,undefined,undefined,918,941,undefined,undefined,undefined,undefined,undefined,undefined
1776673300000,1071,995,1027,undefined,undefined,undefined,undefined,undefined,undefined,1018,1066,undefined,undefined,undefined,undefined,undefined,undefined
1776673305000,1300,1149,1212,undefined,undefined,undefined,undefined,undefined,undefined,1194,1290,undefined,undefined,undefined,undefined,undefined,undefined
1776673310000,1550,1398,1462,undefined,undefined,undefined,undefined,undefined,undefined,1444,1540,undefined,undefined,undefined,undefined,undefined,undefined
1776673315000,1800,1648,1712,undefined,undefined,undefined,undefined,undefined,undefined,1694,1790,undefined,undefined,undefined,undefined,undefined,undefined
1776673320000,2050,1899,1962,undefined,undefined,undefined,undefined,undefined,undefined,1944,2040,undefined,undefined,undefined,undefined,undefined,undefined
1776673325000,2259,2147,2195,undefined,undefined,undefined,undefined,undefined,undefined,2181,2253,undefined,undefined,undefined,undefined,undefined,undefined
1776673330000,2384,2308,2340,undefined,undefined,undefined,undefined,undefined,undefined,2331,2378,undefined,undefined,undefined,undefined,undefined,undefined
1776673335000,2406,2405,2406,undefined,undefined,undefined,undefined,undefined,undefined,2406,2406,undefined,undefined,undefined,undefined,undefined,undefined
1776673340000,2406,2406,2406,undefined,undefined,undefined,undefined,undefined,undefined,2406,2406,undefined,undefined,undefined,undefined,undefined,undefined
1776673345000,2406,2406,2406,undefined,undefined,undefined,undefined,undefined,undefined,2406,2406,undefined,undefined,undefined,undefined,undefined,undefined
1776673350000,2406,2406,2406,undefined,undefined,undefined,undefined,undefined,undefined,2406,2406,undefined,undefined,undefined,undefined,undefined,undefined
1776673355000,2406,2406,2406,undefined,undefined,undefined,undefined,undefined,undefined,2406,2406,undefined,undefined,undefined,undefined,undefined,undefined
1776673360000,2542,2431,2478,undefined,undefined,undefined,undefined,undefined,undefined,2465,2535,undefined,undefined,undefined,undefined,undefined,undefined
1776673365000,2757,2614,2672,undefined,undefined,undefined,undefined,undefined,undefined,2655,2747,undefined,undefined,undefined,undefined,undefined,undefined
1776673370000,2997,2851,2913,undefined,undefined,undefined,undefined,undefined,undefined,2896,2987,undefined,undefined,undefined,undefined,undefined,undefined
1776673375000,3238,3092,3153,undefined,undefined,undefined,undefined,undefined,undefined,3136,3228,undefined,undefined,undefined,undefined,undefined,undefined
1776673380000,3479,3333,3395,undefined,undefined,undefined,undefined,undefined,undefined,3377,3469,undefined,undefined,undefined,undefined,undefined,undefined
1776673385000,3720,3574,3636,undefined,undefined,undefined,undefined,undefined,undefined,3619,3710,undefined,undefined,undefined,undefined,undefined,undefined
1776673390000,3961,3815,3877,undefined,undefined,undefined,undefined,undefined,undefined,3859,3951,undefined,undefined,undefined,undefined,undefined,undefined
1776673395000,4204,4057,4119,undefined,undefined,undefined,undefined,undefined,undefined,4101,4193,undefined,undefined,undefined,undefined,undefined,undefined
1776673400000,4453,4298,4360,undefined,undefined,undefined,undefined,undefined,undefined,4341,4442,undefined,undefined,undefined,undefined,undefined,undefined
1776673405000,4719,4557,4625,undefined,undefined,undefined,undefined,undefined,undefined,4605,4708,undefined,undefined,undefined,undefined,undefined,undefined
1776673410000,4991,4826,4896,undefined,undefined,undefined,undefined,undefined,undefined,4876,4980,undefined,undefined,undefined,undefined,undefined,undefined
1776673415000,5264,5099,5168,undefined,undefined,undefined,undefined,undefined,undefined,5148,5252,undefined,undefined,undefined,undefined,undefined,undefined
1776673420000,5535,5370,5440,undefined,undefined,undefined,undefined,undefined,undefined,5420,5524,undefined,undefined,undefined,undefined,undefined,undefined
1776673425000,5807,5642,5712,undefined,undefined,undefined,undefined,undefined,undefined,5692,5796,undefined,undefined,undefined,undefined,undefined,undefined
1776673430000,6079,5914,5983,undefined,undefined,undefined,undefined,undefined,undefined,5964,6068,undefined,undefined,undefined,undefined,undefined,undefined
1776673435000,6351,6186,6255,undefined,undefined,undefined,undefined,undefined,undefined,6235,6339,undefined,undefined,undefined,undefined,undefined,undefined
1776673440000,6625,6458,6527,undefined,undefined,undefined,undefined,undefined,undefined,6508,6612,undefined,undefined,undefined,undefined,undefined,undefined
1776673445000,6924,6743,6820,undefined,undefined,undefined,undefined,undefined,undefined,6798,6911,undefined,undefined,undefined,undefined,undefined,undefined
1776673450000,7232,7045,7124,undefined,undefined,undefined,undefined,undefined,undefined,7101,7219,undefined,undefined,undefined,undefined,undefined,undefined
1776673455000,7543,7354,7433,undefined,undefined,undefined,undefined,undefined,undefined,7411,7529,undefined,undefined,undefined,undefined,undefined,undefined
1776673460000,7852,7664,7743,undefined,undefined,undefined,undefined,undefined,undefined,7721,7839,undefined,undefined,undefined,undefined,undefined,undefined
1776673465000,8163,7974,8054,undefined,undefined,undefined,undefined,undefined,undefined,8031,8149,undefined,undefined,undefined,undefined,undefined,undefined
1776673470000,8472,8285,8363,undefined,undefined,undefined,undefined,undefined,undefined,8341,8459,undefined,undefined,undefined,undefined,undefined,undefined
1776673475000,8781,8594,8673,undefined,undefined,undefined,undefined,undefined,undefined,8650,8768,undefined,undefined,undefined,undefined,undefined,undefined
1776673480000,9091,8903,8982,undefined,undefined,undefined,undefined,undefined,undefined,8960,9077,undefined,undefined,undefined,undefined,undefined,undefined
1776673485000,9505,9232,9346,undefined,undefined,undefined,undefined,undefined,undefined,9314,9486,undefined,undefined,undefined,undefined,undefined,undefined
1776673490000,9977,9685,9808,undefined,undefined,undefined,undefined,undefined,undefined,9773,9956,undefined,undefined,undefined,undefined,undefined,undefined
1776673495000,10461,10168,10294,undefined,undefined,undefined,undefined,undefined,undefined,10259,10441,undefined,undefined,undefined,undefined,undefined,undefined
1776673500000,10950,10653,10777,undefined,undefined,undefined,undefined,undefined,undefined,10741,10929,undefined,undefined,undefined,undefined,undefined,undefined
1776673505000,11439,11143,11270,undefined,undefined,undefined,undefined,undefined,undefined,11234,11419,undefined,undefined,undefined,undefined,undefined,undefined
1776673510000,11926,11630,11756,undefined,undefined,undefined,undefined,undefined,undefined,11720,11905,undefined,undefined,undefined,undefined,undefined,undefined
1776673515000,12417,12121,12246,undefined,undefined,undefined,undefined,undefined,undefined,12212,12396,undefined,undefined,undefined,undefined,undefined,undefined
1776673520000,12910,12611,12737,undefined,undefined,undefined,undefined,undefined,undefined,12702,12889,undefined,undefined,undefined,undefined,undefined,undefined
1776673525000,13400,13100,13227,undefined,undefined,undefined,undefined,undefined,undefined,13191,13378,undefined,undefined,undefined,undefined,undefined,undefined
1776673530000,13885,13590,13717,undefined,undefined,undefined,undefined,undefined,undefined,13681,13864,undefined,undefined,undefined,undefined,undefined,undefined
1776673535000,14376,14079,14205,undefined,undefined,undefined,undefined,undefined,undefined,14169,14355,undefined,undefined,undefined,undefined,undefined,undefined
1776673540000,14859,14565,14690,undefined,undefined,undefined,undefined,undefined,undefined,14654,14838,undefined,undefined,undefined,undefined,undefined,undefined
1776673545000,15347,15053,15180,undefined,undefined,undefined,undefined,undefined,undefined,15143,15326,undefined,undefined,undefined,undefined,undefined,undefined
1776673550000,15835,15540,15665,undefined,undefined,undefined,undefined,undefined,undefined,15630,15815,undefined,undefined,undefined,undefined,undefined,undefined
1776673555000,16322,16027,16149,undefined,undefined,undefined,undefined,undefined,undefined,16114,16301,undefined,undefined,undefined,undefined,undefined,undefined
1776673560000,16812,16516,16641,undefined,undefined,undefined,undefined,undefined,undefined,16606,16792,undefined,undefined,undefined,undefined,undefined,undefined
1776673565000,17294,17001,17127,undefined,undefined,undefined,undefined,undefined,undefined,17091,17274,undefined,undefined,undefined,undefined,undefined,undefined
1776673570000,17776,17487,17606,undefined,undefined,undefined,undefined,undefined,undefined,17573,17756,undefined,undefined,undefined,undefined,undefined,undefined
1776673575000,18264,17970,18094,undefined,undefined,undefined,undefined,undefined,undefined,18060,18243,undefined,undefined,undefined,undefined,undefined,undefined
1776673580000,18749,18452,18577,undefined,undefined,undefined,undefined,undefined,undefined,18542,18728,undefined,undefined,undefined,undefined,undefined,undefined
1776673585000,19233,18941,19066,undefined,undefined,undefined,undefined,undefined,undefined,19030,19212,undefined,undefined,undefined,undefined,undefined,undefined
1776673590000,19724,19426,19552,undefined,undefined,undefined,undefined,undefined,undefined,19516,19703,undefined,undefined,undefined,undefined,undefined,undefined
1776673595000,20212,19914,20040,undefined,undefined,undefined,undefined,undefined,undefined,20005,20191,undefined,undefined,undefined,undefined,undefined,undefined
1776673600000,20691,20400,20524,undefined,undefined,undefined,undefined,undefined,undefined,20489,20670,undefined,undefined,undefined,undefined,undefined,undefined
1776673605000,21179,20880,21008,undefined,undefined,undefined,undefined,undefined,undefined,20972,21158,undefined,undefined,undefined,undefined,undefined,undefined
1776673610000,21670,21375,21497,undefined,undefined,undefined,undefined,undefined,undefined,21462,21648,undefined,undefined,undefined,undefined,undefined,undefined
1776673615000,22162,21866,21991,undefined,undefined,undefined,undefined,undefined,undefined,21955,22142,undefined,undefined,undefined,undefined,undefined,undefined
1776673620000,22654,22354,22480,undefined,undefined,undefined,undefined,undefined,undefined,22444,22634,undefined,undefined,undefined,undefined,undefined,undefined
1776673625000,23143,22850,22973,undefined,undefined,undefined,undefined,undefined,undefined,22938,23123,undefined,undefined,undefined,undefined,undefined,undefined
1776673630000,23630,23335,23460,undefined,undefined,undefined,undefined,undefined,undefined,23425,23609,undefined,undefined,undefined,undefined,undefined,undefined
1776673635000,24120,23820,23947,undefined,undefined,undefined,undefined,undefined,undefined,23911,24099,undefined,undefined,undefined,undefined,undefined,undefined
1776673640000,24606,24314,24440,undefined,undefined,undefined,undefined,undefined,undefined,24405,24586,undefined,undefined,undefined,undefined,undefined,undefined
1776673645000,25099,24802,24928,undefined,undefined,undefined,undefined,undefined,undefined,24893,25078,undefined,undefined,undefined,undefined,undefined,undefined
1776673650000,25589,25288,25416,undefined,undefined,undefined,undefined,undefined,undefined,25380,25568,undefined,undefined,undefined,undefined,undefined,undefined
1776673655000,26078,25785,25911,undefined,undefined,undefined,undefined,undefined,undefined,25875,26057,undefined,undefined,undefined,undefined,undefined,undefined
1776673660000,26374,26228,26288,undefined,undefined,undefined,undefined,undefined,undefined,26271,26364,undefined,undefined,undefined,undefined,undefined,undefined
1776673665000,26485,26471,26484,undefined,undefined,undefined,undefined,undefined,undefined,26484,26485,undefined,undefined,undefined,undefined,undefined,undefined
1776673670000,26485,26485,26485,undefined,undefined,undefined,undefined,undefined,undefined,26485,26485,undefined,undefined,undefined,undefined,undefined,undefined
1776673675000,26485,26485,26485,undefined,undefined,undefined,undefined,undefined,undefined,26485,26485,undefined,undefined,undefined,undefined,undefined,undefined
1776673680000,26485,26485,26485,undefined,undefined,undefined,undefined,undefined,undefined,26485,26485,undefined,undefined,undefined,undefined,undefined,undefined
1776673685000,26497,26485,26485,undefined,undefined,undefined,undefined,undefined,undefined,26485,26486,undefined,undefined,undefined,undefined,undefined,undefined
1776673690000,26869,26646,26733,undefined,undefined,undefined,undefined,undefined,undefined,26708,26848,undefined,undefined,undefined,undefined,undefined,undefined
1776673695000,27288,27057,27178,undefined,undefined,undefined,undefined,undefined,undefined,27147,27273,undefined,undefined,undefined,undefined,undefined,undefined
1776673700000,27486,27422,27485,undefined,undefined,undefined,undefined,undefined,undefined,27484,27485,undefined,undefined,undefined,undefined,undefined,undefined
1776673705000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673710000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673715000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673720000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673725000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673730000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673735000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673740000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673745000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673750000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673755000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673760000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673765000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673770000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673775000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673780000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673785000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673790000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673795000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673800000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673805000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673810000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673815000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673820000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673825000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673830000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673835000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673840000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673845000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673850000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673855000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673860000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673865000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673870000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673875000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673880000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673885000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673890000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673895000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673900000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673905000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673910000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673915000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673920000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673925000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673930000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673935000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673940000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673945000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673950000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673955000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673960000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673965000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673970000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673975000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673980000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673985000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673990000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776673995000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776674000000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776674005000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776674010000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776674015000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776674020000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776674025000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776674030000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776674035000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776674040000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776674045000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776674050000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776674055000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776674060000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776674065000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776674070000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776674075000,27486,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined
1776674080000,undefined,27486,27486,undefined,undefined,undefined,undefined,undefined,undefined,27486,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776674095000,1,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1776674100000,1,1,1,undefined,undefined,undefined,undefined,undefined,undefined,1,1,1,1,1,1,undefined,undefined
1776674105000,2,1,1,undefined,undefined,undefined,undefined,undefined,undefined,1,2,2,1,1,2,undefined,undefined
1776674110000,3,3,3,undefined,undefined,undefined,undefined,undefined,undefined,3,3,3,3,3,3,undefined,undefined
1776674115000,3,3,3,undefined,undefined,undefined,undefined,undefined,undefined,3,3,3,3,3,3,undefined,undefined
1776674120000,3,3,3,undefined,undefined,undefined,undefined,undefined,undefined,3,3,3,3,3,3,undefined,undefined
1776674125000,3,3,3,undefined,undefined,undefined,undefined,undefined,undefined,3,3,3,3,3,3,undefined,undefined
1776674130000,3,3,3,undefined,undefined,undefined,undefined,undefined,undefined,3,3,3,3,3,3,undefined,undefined
1776674135000,3,3,3,undefined,undefined,undefined,undefined,undefined,undefined,3,3,3,3,3,3,undefined,undefined
1776674140000,3,3,3,undefined,undefined,undefined,undefined,undefined,undefined,3,3,3,3,3,3,undefined,undefined
1776674145000,15,8,11,undefined,undefined,undefined,undefined,undefined,undefined,10,15,14,9,11,13,undefined,undefined
1776674150000,33,22,27,undefined,undefined,undefined,undefined,undefined,undefined,25,32,31,23,26,29,undefined,undefined
1776674155000,52,40,45,undefined,undefined,undefined,undefined,undefined,undefined,44,51,50,42,45,48,undefined,undefined
1776674160000,71,59,64,undefined,undefined,undefined,undefined,undefined,undefined,63,70,69,60,64,67,undefined,undefined
1776674165000,95,79,86,undefined,undefined,undefined,undefined,undefined,undefined,84,94,92,81,86,89,undefined,undefined
1776674170000,119,105,111,undefined,undefined,undefined,undefined,undefined,undefined,109,119,117,106,111,114,undefined,undefined
1776674175000,132,124,128,undefined,undefined,undefined,undefined,undefined,undefined,127,131,131,125,127,129,undefined,undefined
1776674180000,139,136,137,undefined,undefined,undefined,undefined,undefined,undefined,137,139,139,136,137,138,undefined,undefined
1776674185000,146,142,143,undefined,undefined,undefined,undefined,undefined,undefined,143,145,145,142,143,144,undefined,undefined
1776674190000,152,148,150,undefined,undefined,undefined,undefined,undefined,undefined,149,152,151,148,150,151,undefined,undefined
1776674195000,154,153,154,undefined,undefined,undefined,undefined,undefined,undefined,154,154,154,153,154,154,undefined,undefined
1776674200000,154,154,154,undefined,undefined,undefined,undefined,undefined,undefined,154,154,154,154,154,154,undefined,undefined
1776674205000,154,154,154,undefined,undefined,undefined,undefined,undefined,undefined,154,154,154,154,154,154,undefined,undefined
1776674210000,154,154,154,undefined,undefined,undefined,undefined,undefined,undefined,154,154,154,154,154,154,undefined,undefined
1776674215000,154,154,154,undefined,undefined,undefined,undefined,undefined,undefined,154,154,154,154,154,154,undefined,undefined
1776674220000,167,154,154,undefined,undefined,undefined,undefined,undefined,undefined,154,164,161,154,154,154,undefined,undefined
1776674225000,230,191,207,undefined,undefined,undefined,undefined,undefined,undefined,203,227,223,195,207,216,undefined,undefined
1776674230000,336,266,292,undefined,undefined,undefined,undefined,undefined,undefined,284,331,324,272,291,309,undefined,undefined
1776674235000,461,385,417,undefined,undefined,undefined,undefined,undefined,undefined,408,456,449,392,416,434,undefined,undefined
1776674240000,586,510,542,undefined,undefined,undefined,undefined,undefined,undefined,533,581,574,517,541,559,undefined,undefined
1776674245000,711,635,667,undefined,undefined,undefined,undefined,undefined,undefined,658,706,699,642,666,684,undefined,undefined
1776674250000,823,760,792,undefined,undefined,undefined,undefined,undefined,undefined,783,820,817,767,791,809,undefined,undefined
1776674255000,885,848,864,undefined,undefined,undefined,undefined,undefined,undefined,859,883,879,851,863,872,undefined,undefined
1776674260000,905,898,904,undefined,undefined,undefined,undefined,undefined,undefined,903,904,904,899,904,904,undefined,undefined
1776674265000,905,905,905,undefined,undefined,undefined,undefined,undefined,undefined,905,905,905,905,905,905,undefined,undefined
1776674270000,905,905,905,undefined,undefined,undefined,undefined,undefined,undefined,905,905,905,905,905,905,undefined,undefined
1776674275000,905,905,905,undefined,undefined,undefined,undefined,undefined,undefined,905,905,905,905,905,905,undefined,undefined
