"Time","node_exporter CPU Usage","fabric-orderer CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage","fabric-peers CPU Usage"
2026-04-20 10:48:40,0.533,0.0667,940,1.07,,,,,,,1.13,1.13,1.13,1.13,1.20,1.13,,
2026-04-20 10:48:45,0.533,0.133,941,1.20,,,,,,,1.20,1.20,1.13,1.13,1.13,1.13,,
2026-04-20 10:48:50,0.533,0.133,942,1.07,,,,,,,1.13,1.20,1.13,1.20,1.20,1.13,,
2026-04-20 10:48:55,0.533,0.133,946,1.20,,,,,,,1.13,1.27,1.13,1.20,1.13,1.13,,
2026-04-20 10:49:00,0.533,0.0667,935,1.07,,,,,,,1.13,1.27,1.20,1.13,1.27,1.20,,
2026-04-20 10:49:05,0.533,0.0667,936,1.20,,,,,,,1.13,1.13,1.13,1.13,1.20,1.20,,
2026-04-20 10:49:10,0.400,0,665,1.07,,,,,,,1.00,1.00,1.07,1.07,1.07,1.00,,
2026-04-20 10:49:15,0.400,0.0667,438,0.933,,,,,,,0.867,0.867,0.867,1.00,0.867,1.00,,
2026-04-20 10:49:20,0.400,0.0667,,0.867,,,,,,,0.867,0.933,0.800,0.800,0.867,0.800,,
2026-04-20 10:49:25,0.400,0.0667,,0.867,,,,,,,0.867,0.800,0.800,0.867,0.867,0.933,,
2026-04-20 10:49:30,0.400,0.0667,,0.867,,,,,,,0.933,0.867,0.933,1.07,1.00,0.867,,
2026-04-20 10:49:35,0.267,0.0667,,0.933,,,,,,,0.867,0.800,0.933,1.00,0.867,1.00,,
2026-04-20 10:49:40,0.267,0.0667,,0.933,,,,,,,0.867,0.933,0.867,1.00,0.933,0.933,,
2026-04-20 10:49:45,0.267,0.0667,,1.000,,,,,,,0.867,0.867,0.800,0.867,0.867,0.867,,
2026-04-20 10:49:50,0.333,0.0667,,0.867,,,,,,,0.867,0.867,0.933,0.933,1.00,0.800,,
2026-04-20 10:49:55,0.400,0.133,,0.867,,,,,,,0.867,0.800,1.00,0.867,0.933,0.867,,
2026-04-20 10:50:00,0.267,0.133,,0.867,,,,,,,0.800,0.867,1.00,0.733,0.933,0.867,,
2026-04-20 10:50:05,0.267,0.200,,0.933,,,,,,,0.800,0.867,0.933,0.867,0.933,0.933,,
2026-04-20 10:50:10,0.267,0.133,,0.933,,,,,,,0.933,0.867,0.800,0.867,0.933,0.800,,
2026-04-20 10:50:15,0.400,0.0667,,0.933,,,,,,,0.933,0.733,0.867,0.933,0.867,0.933,,
2026-04-20 10:50:20,0.400,0,,0.933,,,,,,,1.00,0.733,0.867,0.800,0.867,0.933,,
2026-04-20 10:50:25,0.400,0,,0.867,,,,,,,0.867,0.800,0.867,0.867,0.867,1.000,,
2026-04-20 10:50:30,0.333,0.0667,,0.867,,,,,,,0.933,0.867,0.867,0.867,0.933,0.867,,
2026-04-20 10:50:35,0.333,0.0667,,0.800,,,,,,,0.867,0.933,0.867,0.800,0.933,0.800,,
2026-04-20 10:50:40,0.267,0.133,,0.867,,,,,,,0.867,0.867,0.933,0.800,0.933,0.800,,
2026-04-20 10:50:45,0.333,0.0667,,0.933,,,,,,,0.867,0.867,0.867,0.800,0.867,0.867,,
2026-04-20 10:50:50,0.333,0.133,,0.933,,,,,,,0.867,0.867,0.800,0.867,0.733,0.867,,
2026-04-20 10:50:55,0.400,0.0667,,0.867,,,,,,,0.867,0.933,0.867,0.867,0.733,0.933,,
2026-04-20 10:51:00,0.400,0.0667,,0.800,,,,,,,0.867,0.933,0.933,0.867,0.800,0.867,,
2026-04-20 10:51:05,0.333,0.0667,,0.800,,,,,,,0.800,0.867,0.933,0.933,0.867,0.933,,
2026-04-20 10:51:10,0.400,0.0667,,0.800,,,,,,,0.867,0.867,0.867,0.867,0.933,0.800,,
2026-04-20 10:51:15,0.333,0.0667,,0.800,,,,,,,0.800,0.800,0.800,0.867,0.867,0.933,,
2026-04-20 10:51:20,0.400,0,,0.800,,,,,,,0.867,0.867,0.800,0.867,0.867,0.733,,
2026-04-20 10:51:25,0.267,0.0667,,0.867,,,,,,,0.800,0.667,0.800,0.867,0.800,0.867,,
2026-04-20 10:51:30,0.333,0.0667,,0.800,,,,,,,0.800,0.800,0.800,1.00,0.733,0.733,,
2026-04-20 10:51:35,0.333,0.0667,,0.800,,,,,,,0.800,0.733,0.800,0.867,0.733,0.867,,
2026-04-20 10:51:40,0.333,0.0667,,0.733,,,,,,,0.867,0.933,0.800,0.867,0.800,0.867,,
2026-04-20 10:51:45,0.267,0.0667,,0.867,,,,,,,0.867,0.867,0.800,0.800,0.867,0.867,,
2026-04-20 10:51:50,0.267,0.0667,,0.867,,,,,,,0.867,0.933,0.933,0.867,1.00,0.800,,
2026-04-20 10:51:55,0.333,0.0667,,0.867,,,,,,,0.800,0.800,1.00,0.867,0.933,0.800,,
2026-04-20 10:52:00,0.400,0.1000,,0.623,,,,,,,0.609,0.800,0.926,0.583,0.776,0.650,,
2026-04-20 10:52:05,0.333,0.123,,0.423,,,,,,,0.409,0.364,0.592,0.383,0.421,0.563,,
2026-04-20 10:52:10,0.333,0.200,,0.333,,,,,,,0.333,0.400,0.400,0.333,0.400,0.333,,
2026-04-20 10:52:15,0.267,0.564,0.642,0.942,,0.931,,,0.756,0.807,0.881,0.945,0.897,0.729,0.852,0.999,0.896,
2026-04-20 10:52:20,0.267,0.570,1.26,1.15,0.889,1.23,0.770,1.05,1.00,1.05,1.26,1.16,1.12,1.23,1.16,1.24,1.12,1.49
2026-04-20 10:52:25,0.267,0.656,1.40,1.53,1.13,1.47,1.04,1.25,1.52,1.49,1.53,1.58,1.50,1.40,1.60,1.55,1.53,1.64
2026-04-20 10:52:30,0.333,0.200,1.80,1.47,1.80,1.73,1.60,1.73,1.53,1.47,1.53,1.47,1.53,1.73,1.67,1.47,1.47,1.80
2026-04-20 10:52:35,0.333,0.200,1.47,1.47,1.67,1.60,1.53,1.53,1.47,1.40,1.47,1.33,1.47,1.53,1.53,1.47,1.40,1.47
2026-04-20 10:52:40,0.200,0.133,1.33,1.33,1.47,1.47,1.47,1.40,1.27,1.33,1.33,1.13,1.40,1.53,1.27,1.27,1.27,1.47
2026-04-20 10:52:45,0.200,0.133,1.07,1.00,0.933,0.933,1.00,1.000,0.933,1.07,1.00,0.867,0.933,0.933,0.867,0.933,0.933,1.13
2026-04-20 10:52:50,0.267,0.0667,1.07,0.867,0.800,0.933,0.933,0.867,0.867,1,0.800,0.867,0.867,0.867,0.800,0.800,0.867,0.933
2026-04-20 10:52:55,0.333,0.0667,1.33,0.867,1.00,1.00,0.933,0.933,0.867,0.933,0.867,0.867,0.867,0.867,0.933,0.933,0.933,0.867
2026-04-20 10:53:00,0.333,0.0667,1.20,0.867,0.933,0.933,0.933,0.867,0.933,0.933,0.867,0.800,0.933,0.933,0.867,0.933,0.867,0.867
2026-04-20 10:53:05,0.267,0.0667,1.27,0.867,0.933,0.867,0.867,0.933,1.000,0.867,0.933,0.800,0.933,0.867,0.933,0.933,1.000,0.933
2026-04-20 10:53:10,0.267,0.0667,1.13,0.733,0.800,0.867,0.800,0.933,0.933,0.867,0.800,0.800,0.933,0.867,0.800,0.933,0.867,0.867
2026-04-20 10:53:15,0.267,0,1.07,0.867,0.867,1.000,0.867,0.867,0.933,0.933,0.933,0.933,0.933,0.867,0.933,0.867,0.933,0.933
2026-04-20 10:53:20,0.333,0.0667,1.00,0.867,0.933,0.933,0.933,0.867,0.933,1.07,0.867,0.933,0.867,1.00,0.933,1.07,0.867,0.933
2026-04-20 10:53:25,0.333,0.133,1.20,0.933,1.00,0.933,1.00,0.933,1.00,1.07,1.00,1.07,0.867,0.933,1.00,1.00,0.867,1.00
2026-04-20 10:53:30,0.333,0.133,1.20,0.867,0.933,0.867,1.00,1.07,1.000,0.933,0.933,0.933,0.867,1.000,0.933,0.933,0.867,0.933
2026-04-20 10:53:35,0.267,0.600,1.27,0.933,1.00,0.933,0.933,1.000,1.27,1.07,1.00,1.27,1.13,0.867,1.07,1.07,1.00,0.867
2026-04-20 10:53:40,0.333,1.27,2.20,1.53,1.33,1.33,1.40,1.27,1.67,1.67,1.53,1.67,1.67,1.47,1.47,1.53,1.67,1.33
2026-04-20 10:53:45,0.333,1.93,3.40,2.00,1.87,1.93,1.73,1.73,2.20,2.07,1.93,2.13,2.07,1.87,2.07,2.13,2.20,1.73
2026-04-20 10:53:50,0.267,2.27,4.47,2.40,2.27,2.47,2.33,2.40,2.40,2.47,2.47,2.40,2.47,2.40,2.27,2.27,2.53,2.33
2026-04-20 10:53:55,0.267,3.47,5.07,2.80,2.73,2.93,2.53,2.67,3.07,3.07,2.87,3.13,3.20,2.60,2.93,3.07,3.00,2.40
2026-04-20 10:54:00,0.267,4.87,6.93,3.67,3.33,3.53,3.40,3.40,3.73,4.00,3.67,4.07,3.87,3.40,3.60,3.67,3.60,3.27
2026-04-20 10:54:05,0.400,6.20,8.87,4.40,4.13,4.33,4.13,4.07,4.40,4.60,4.33,4.67,4.53,4.20,4.47,4.53,4.33,3.87
2026-04-20 10:54:10,0.333,6.33,9.93,4.60,4.53,4.67,4.60,4.67,4.60,4.60,4.60,4.73,4.60,4.60,4.60,4.47,4.53,4.60
2026-04-20 10:54:15,0.333,6.33,9.80,4.67,4.73,4.67,4.67,4.60,4.80,4.60,4.60,4.53,4.73,4.60,4.67,4.67,4.80,4.67
2026-04-20 10:54:20,0.333,6.33,9.73,4.80,4.53,4.67,4.53,4.53,4.80,4.73,4.53,4.60,4.67,4.53,4.67,4.80,4.73,4.73
2026-04-20 10:54:25,0.333,5.13,9.33,4.33,4.47,4.33,4.40,4.47,4.07,4.13,4.13,3.93,4.00,4.33,4.13,4.20,4.13,4.73
2026-04-20 10:54:30,0.333,3.80,7.47,3.40,3.80,3.60,3.73,3.93,3.20,3.33,3.33,3.27,3.27,3.67,3.40,3.47,3.33,4.00
2026-04-20 10:54:35,0.267,2.00,5.33,2.60,3.13,2.87,3.07,3.13,2.40,2.40,2.67,2.33,2.53,2.87,2.67,2.53,2.60,3.33
2026-04-20 10:54:40,0.333,1.13,3.27,2.00,2.13,2.13,2.20,2.20,2.07,1.93,2.07,1.80,1.87,2.13,2.07,2.07,2.00,2.33
2026-04-20 10:54:45,0.333,0.467,2.20,1.47,1.67,1.73,1.67,1.67,1.40,1.47,1.67,1.20,1.33,1.60,1.53,1.60,1.47,2.00
2026-04-20 10:54:50,0.333,0.0667,1.40,1.00,1.27,1.20,1.13,1.20,1.000,1.07,1.20,1.000,0.933,1.13,1.07,1.13,1.07,1.40
2026-04-20 10:54:55,0.333,0.0667,1.13,0.867,1.13,1.07,1.07,1.07,0.800,0.933,1.000,0.933,0.933,0.933,1.07,1.07,1.000,1.07
2026-04-20 10:55:00,0.267,0.0667,1.07,0.867,1.000,0.867,0.933,1.000,0.867,1.00,0.933,1.000,0.933,0.933,0.933,0.933,0.933,0.867
2026-04-20 10:55:05,0.267,0.0667,1.07,0.867,1.00,0.867,0.933,1.000,1.000,0.933,0.867,0.867,0.867,1.000,0.867,0.933,0.867,0.933
2026-04-20 10:55:10,0.267,0.133,1.07,0.867,0.933,0.867,0.867,0.867,0.933,0.867,0.800,0.800,0.867,1.00,0.733,0.867,0.867,0.933
2026-04-20 10:55:15,0.267,0.0667,1.20,1.00,0.867,0.933,0.867,0.867,1.000,0.867,0.867,0.867,0.933,0.867,0.867,0.933,0.933,0.867
2026-04-20 10:55:20,0.333,0.0667,1.27,1.000,0.867,0.867,0.933,0.867,0.933,0.933,0.867,0.867,1.000,0.800,0.867,0.933,1.000,0.933
2026-04-20 10:55:25,0.267,0.0667,1.13,1.000,0.867,0.867,0.933,0.933,0.933,1.000,0.867,0.867,0.867,0.800,0.867,0.867,0.933,0.867
2026-04-20 10:55:30,0.333,1.60,1.07,1.000,0.933,0.867,0.933,0.933,1.47,1.67,0.867,1.80,1.60,0.867,1.07,1.33,1.33,0.867
2026-04-20 10:55:35,0.333,5.13,5.20,3.07,2.53,2.87,2.53,2.27,3.60,3.87,3.07,3.87,3.60,2.67,3.20,3.40,3.33,2.00
2026-04-20 10:55:40,0.333,8.47,10.2,5.07,4.47,4.93,4.53,4.33,5.67,5.80,5.07,5.73,5.67,4.73,5.27,5.60,5.40,4.20
2026-04-20 10:55:45,0.333,11.7,15,7.13,6.47,7.00,6.73,6.27,7.60,7.80,7.20,7.47,7.53,6.87,7.27,7.53,7.40,6.13
2026-04-20 10:55:50,0.333,14.3,18.6,8.60,8.20,8.53,8.27,8.07,8.93,9.13,8.47,9.00,9.07,8.53,8.67,8.93,8.87,7.87
2026-04-20 10:55:55,0.333,16.9,21.7,10.3,9.87,9.87,9.80,9.53,10.5,10.7,10.2,10.7,10.8,9.93,10.3,10.5,10.5,9.33
2026-04-20 10:56:00,0.333,16.9,25,11.4,11.4,11.4,11.2,11.1,11.1,10.9,11.6,10.7,11.0,11.4,11.3,11.1,11.2,10.9
2026-04-20 10:56:05,0.333,15.1,22.4,9.80,10.3,10.1,10.3,10.5,9.80,9.67,10.1,9.60,9.73,10.1,9.87,9.73,9.67,10.7
2026-04-20 10:56:10,0.333,15.7,21.7,9.67,9.80,9.87,9.80,9.87,9.93,9.67,9.80,9.80,9.60,9.87,9.53,9.67,9.73,9.80
2026-04-20 10:56:15,0.333,19.2,23.8,11.1,10.5,10.8,10.6,10.5,11.5,11.5,10.8,11.8,11.5,10.8,11.0,11.3,11.3,10.1
2026-04-20 10:56:20,0.333,21.4,27.7,12.7,12.1,12.3,12.3,12.2,12.8,12.8,12.5,12.9,12.9,12.4,12.6,12.7,12.9,12.0
2026-04-20 10:56:25,0.400,21.2,28.7,12.7,12.7,12.7,12.9,12.9,12.5,12.9,12.8,12.7,12.9,12.6,12.9,12.9,12.6,12.8
2026-04-20 10:56:30,0.400,19.6,26.7,11.8,12.1,11.9,12.3,12.5,11.7,11.9,11.9,11.7,12.1,11.8,11.7,11.8,11.7,12.5
2026-04-20 10:56:35,0.333,18.5,26.3,11.9,12.2,11.8,11.9,11.9,11.7,11.7,12.1,11.6,11.9,11.9,11.8,12.1,11.9,11.8
2026-04-20 10:56:40,0.333,15.3,24.1,10.5,11.2,10.7,11.0,11.3,10.3,10.1,10.6,10,10.3,11.0,10.5,10.4,10.5,11.4
2026-04-20 10:56:45,0.267,8.80,18.5,7.40,9.00,8.07,8.67,9.13,6.87,6.60,7.93,6.40,6.60,8.40,7.67,7.07,7.27,9.67
2026-04-20 10:56:50,0.333,3.27,9.87,3.93,5.13,4.60,5.07,5.60,3.40,3.13,4.13,3.13,3.33,4.67,3.93,3.33,3.53,5.93
2026-04-20 10:56:55,0.333,0.133,3.53,1.73,2.53,2.13,2.47,2.60,1.33,1.27,1.93,1.20,1.27,2.07,1.80,1.40,1.60,2.93
2026-04-20 10:57:00,0.267,0.133,1.13,1.07,1.07,1.00,1.000,1.07,1.000,1.00,0.933,0.933,1.00,1.00,1.00,1.00,1.07,1.13
2026-04-20 10:57:05,0.267,0.133,1.07,0.867,0.933,0.867,1.00,0.867,0.933,1.00,0.867,0.867,0.867,0.867,1.000,1.000,1.00,0.867
2026-04-20 10:57:10,0.267,0.0667,1.27,0.800,0.867,1.00,0.933,0.867,0.867,0.867,0.800,0.867,0.867,0.933,0.867,0.867,0.867,0.933
2026-04-20 10:57:15,0.333,0.0667,1.20,0.867,0.933,1.07,1.00,0.933,1.07,0.867,0.867,0.933,0.933,0.933,0.933,0.933,0.867,0.933
2026-04-20 10:57:20,0.333,0.0667,1.27,0.933,1.00,0.933,0.933,1.00,1.00,0.933,0.867,0.867,0.933,0.933,0.867,1.00,0.867,1.00
2026-04-20 10:57:25,0.333,0.133,1.27,0.933,1.07,0.933,1.07,1.00,1.00,0.933,0.867,0.933,0.867,0.867,0.933,1.00,0.867,0.933
2026-04-20 10:57:30,0.333,0.0667,1.27,0.933,0.933,0.867,1.07,0.867,0.800,0.867,0.867,0.933,0.867,0.867,0.867,0.867,0.800,0.867
2026-04-20 10:57:35,0.333,0.0667,1.07,0.867,0.867,1.00,1.07,0.867,0.867,0.867,0.867,0.933,0.867,0.867,0.867,0.867,0.867,0.933
2026-04-20 10:57:40,0.200,0.0667,1.000,0.933,0.800,0.800,0.867,0.933,0.933,0.933,0.933,0.800,0.867,0.867,0.867,0.933,1.00,0.933
2026-04-20 10:57:45,0.267,0.0667,1.00,0.867,0.867,0.933,0.867,0.933,0.867,1.07,1.00,0.867,0.933,0.800,0.933,1.00,1.00,1.00
2026-04-20 10:57:50,0.267,0.133,1.20,0.867,0.933,0.933,0.933,0.933,0.867,1.00,1.000,0.867,1.00,1.000,0.933,0.867,0.933,0.933
2026-04-20 10:57:55,0.333,0.0667,1.27,1.000,0.933,0.933,0.933,0.933,0.867,1.00,1.00,0.933,1.07,1.00,1.00,0.867,0.867,0.867
2026-04-20 10:58:00,0.333,0.0667,1.27,1.07,0.867,0.867,0.933,1.00,1.00,0.933,0.867,0.867,0.933,1.00,0.867,0.933,0.933,0.867
2026-04-20 10:58:05,0.267,3.67,1.20,1.73,0.867,1.00,0.867,0.933,2.47,2.67,1.33,2.80,2.53,0.800,1.60,2.20,2.00,0.933
2026-04-20 10:58:10,0.333,15.7,12.3,7.27,5.27,6.27,5.20,4.40,8.87,9.20,6.80,9.53,9.13,6.00,7.27,8.13,8.00,3.27
2026-04-20 10:58:15,0.333,28.6,27.4,14.3,12.2,13.0,12.1,11.1,15.8,16.4,13.7,16.8,16.3,12.9,14.3,15.2,14.9,10.3
2026-04-20 10:58:20,0.400,45.7,48.6,24.9,21.0,22.4,21.1,19.5,27.1,28.1,23.8,28.6,27.8,22.5,24.5,26.5,25.9,18.0
2026-04-20 10:58:25,0.467,55.5,68.9,35.7,32.0,33.5,32.5,31.1,37.4,38.6,34.9,38.4,37.8,33.1,35.4,36.9,36.3,30.0
2026-04-20 10:58:30,0.467,63.9,82.2,45.4,41.7,43.7,42.1,41,46.6,47.9,44.4,47.7,46.9,43.3,45.2,46.2,45.9,39.7
2026-04-20 10:58:35,0.533,64.1,89.3,50.2,49.4,49.9,49.5,48.8,48.8,49.7,50.3,48.8,48.6,49.5,50.5,49.2,49.5,48.7
2026-04-20 10:58:40,0.533,56.3,103,43.7,47,45.5,46.3,47.6,41.2,41.4,44.3,40.7,40.9,45.6,44.1,42.3,42.6,49.1
2026-04-20 10:58:45,0.533,46.3,90.5,34.1,37.5,35.9,37.2,38.3,32.1,31.8,35.3,30.9,31.7,35.9,34.5,33.2,33.3,40
2026-04-20 10:58:50,0.400,28.3,73.8,21.6,26.7,24.9,26.3,28.4,19.2,18.5,22.9,18.1,19.0,25.3,22.1,20.3,20.5,29.9
2026-04-20 10:58:55,0.333,14.3,29.4,11.9,14.3,13.3,14.3,15.4,10.3,9.93,12.5,9.80,10.1,13.5,12.0,11.0,11.1,17.0
2026-04-20 10:59:00,0.333,3.00,13.2,4.67,7.13,5.80,7.00,8.07,3.20,3.07,5.07,3.00,3.13,6.13,4.80,3.73,3.93,9.33
2026-04-20 10:59:05,0.333,0.0667,1.53,1.20,1.47,1.20,1.67,1.80,1.13,1.07,1.27,1.07,0.933,1.07,1.07,1.13,1.00,2.67
2026-04-20 10:59:10,0.333,0.133,1.13,0.867,0.933,1.000,1.00,1.000,0.867,0.933,1.000,0.933,0.867,0.933,0.800,0.933,0.800,0.933
2026-04-20 10:59:15,0.267,0.0667,1.07,1.000,1.07,1.07,0.933,1.000,1.000,0.933,1.07,0.867,0.867,0.800,0.867,0.933,0.933,0.867
2026-04-20 10:59:20,0.267,0.133,1.20,0.867,1.07,0.800,0.800,1.000,1.00,1.07,0.933,0.867,0.867,1.00,0.800,0.933,0.933,1.00
2026-04-20 10:59:25,0.267,0.0667,1.13,0.933,1.000,0.867,0.867,0.933,1.000,1.07,0.867,0.800,0.867,0.867,0.867,0.867,0.933,0.867
2026-04-20 10:59:30,0.267,0.0667,1.13,0.733,0.800,0.933,0.867,0.867,0.867,1.00,0.800,0.867,0.933,1.07,0.800,0.800,0.933,0.800
2026-04-20 10:59:35,0.267,0,1.000,0.867,0.867,0.933,0.933,0.867,0.867,0.867,0.800,0.867,0.933,0.867,0.867,0.867,1.07,0.733
2026-04-20 10:59:40,0.267,0.0667,1.07,0.867,0.867,0.867,0.933,0.933,1.00,0.933,0.733,0.933,0.867,1.00,0.867,0.933,1.000,0.933
2026-04-20 10:59:45,0.333,5.73,1.13,1.87,0.933,0.867,0.933,1.00,3.40,3.67,1.13,4.00,3.47,0.867,1.73,2.73,2.47,1.000
2026-04-20 10:59:50,0.333,17.3,15.1,8.67,6.27,7.47,6.47,5.80,10,10.5,7.93,10.6,10.3,7.07,8.47,9.40,9.00,4.73
2026-04-20 10:59:55,0.333,28.5,29.8,15.5,12.9,14.1,13.1,12.3,16.9,17.3,14.9,17.5,17.1,13.9,15.3,16.4,15.9,11.3
2026-04-20 11:00:00,0.267,34.4,44.9,21.2,19.6,20.9,19.9,19.1,21.1,21.2,21.2,21.1,21.2,20.7,21.1,21.3,20.8,18.1
2026-04-20 11:00:05,0.333,34.3,46.1,21.1,20.9,21.0,21.1,21.0,20.9,20.9,21.1,21.0,20.9,21.1,21.0,21.1,20.9,21.1
2026-04-20 11:00:10,0.333,38.1,47.0,21.9,21.0,21.5,21.1,21.1,22.5,22.8,21.7,23.3,22.9,21.3,21.7,22.1,22.1,21.1
2026-04-20 11:00:15,0.400,43.6,56.1,25.9,24.6,25.2,24.9,24.4,26.5,26.9,25.7,26.8,26.6,25.1,25.6,26.1,26.1,23.7
2026-04-20 11:00:20,0.467,50.1,64.9,29.3,28.1,28.7,28.3,27.7,30.5,30.9,29.2,31.0,30.9,28.6,29.1,29.7,29.5,27.4
2026-04-20 11:00:25,0.400,56.4,78.6,34.5,33.5,33.8,33.5,32.7,34.9,35.3,34.5,34.9,35.2,33.9,34.6,34.9,34.8,31.7
2026-04-20 11:00:30,0.467,61.3,87.2,37.5,36.6,36.7,36.5,36.1,38.1,38.2,37.6,38.6,38.5,36.7,37.4,38.0,38.0,35.5
2026-04-20 11:00:35,0.467,65.2,96.7,41.6,40.4,40.6,40.5,40.1,41.9,41.8,41.5,41.7,41.9,40.5,41.3,41.9,42.0,39.3
2026-04-20 11:00:40,0.533,66.2,101,42.5,42.1,42.0,42.2,42.0,42.7,42.4,42.5,42.3,42.6,41.9,42.1,42.5,42.5,41.9
2026-04-20 11:00:45,0.533,66.2,102,42.8,42.8,42.7,42.7,42.5,42.7,42.7,42.6,42.5,42.5,42.5,42.5,42.7,42.6,42.2
2026-04-20 11:00:50,0.533,66.2,102,42.9,42.7,42.7,42.3,42.7,42.9,43.1,42.6,43.1,42.9,42.5,42.8,42.9,42.8,42.1
2026-04-20 11:00:55,0.600,66.2,103,43.3,43.5,43.8,43.3,43.4,43.5,43.5,43.1,43.6,43.0,43.3,43.1,43.4,43.2,43.3
2026-04-20 11:01:00,0.600,67.1,104,43.6,43.7,44.1,43.4,43.7,44.2,44.0,43.5,44.0,43.3,43.5,43.4,43.8,43.7,44.0
2026-04-20 11:01:05,0.600,67.4,104,43.7,44.3,44.5,44.1,44.1,44.2,43.8,43.9,44.0,43.3,44.3,43.6,43.9,43.8,44.1
2026-04-20 11:01:10,0.600,66.9,104,44.7,44.5,44.7,44.3,45,44.9,44.9,44.7,45.1,44.7,44.7,44.5,45,44.7,44.1
2026-04-20 11:01:15,0.667,66.9,105,45.6,45.1,45.3,45.3,45.7,45.4,45.8,45.3,45.5,45.9,45.5,45.5,46.0,45.3,45
2026-04-20 11:01:20,0.600,67.0,106,46.2,45.7,46.0,45.9,46.4,45.6,46.1,45.9,45.9,46.1,45.9,46.1,46.3,45.9,45.8
2026-04-20 11:01:25,0.667,67.1,107,46.8,45.7,46.0,46.1,46.0,46.1,46.2,46.3,46.1,46.2,46.0,46.7,46.5,46.3,46.2
2026-04-20 11:01:30,0.600,67.0,107,46.6,46.5,46.7,46.7,46.5,46.1,45.9,46.5,46.3,46.1,46.5,46.4,46.3,46.1,46.6
2026-04-20 11:01:35,0.600,67.0,107,46.9,46.6,46.4,46.7,46.5,46.8,46.4,46.6,46.7,46.4,46.5,46.3,46.6,46.5,46.6
2026-04-20 11:01:40,0.533,66.5,108,46.8,47.5,47.1,47.5,46.8,47.1,47.4,47.1,47.7,47.2,47.0,46.7,47.0,46.5,46.9
2026-04-20 11:01:45,0.533,66.7,108,47.9,48.0,47.7,47.8,48.0,48.1,48.1,48.2,48.1,47.6,47.5,47.9,47.9,48.0,47.9
2026-04-20 11:01:50,0.600,67.9,109,48.0,48.3,48.3,48.3,48.4,48.5,48.9,48.3,48.9,48.6,48.1,48.3,48.5,47.9,48.1
2026-04-20 11:01:55,0.667,68.2,102,49.3,49.2,49.3,48.7,49.2,50.3,50.4,49.1,50.3,49.8,49.4,49.8,49.7,49.9,49.5
2026-04-20 11:02:00,0.734,65.3,91.6,51.2,51.1,50.1,50.8,49.7,51.6,52.5,50.9,52.3,51.9,51.1,51.7,52.1,51.1,50.2
2026-04-20 11:02:05,0.800,61.6,82.6,53.7,52.6,51.5,52.6,51.8,53.4,53.7,53.0,53.0,52.4,53.3,53.6,53.3,52.7,52.9
2026-04-20 11:02:10,0.667,57.0,80.1,52.9,53.0,52.1,53.7,53.2,51.9,51.3,53.8,48.0,49.6,53.4,52.7,52.3,49.9,53.5
2026-04-20 11:02:15,0.600,57.6,94.7,49.1,48.1,50.8,49.7,51.3,50.3,49.7,49.7,47.0,48.5,48.5,48.3,49.3,47.6,51.0
2026-04-20 11:02:20,0.600,58.6,94.6,48.5,48.3,51.2,49.5,51.3,49.5,49.2,50.3,47.5,48.7,48.3,48.6,49.9,48.2,49.5
2026-04-20 11:02:25,0.667,58.3,93.1,49.4,48.0,50.7,49.2,51.5,50.4,51.4,49.5,50.6,51.4,48.3,49.1,50.9,50.3,48.9
2026-04-20 11:02:30,0.733,53.2,97.3,43.8,47.2,45.4,47.3,49.2,44.0,45.6,44.9,43.7,43.6,45.9,44.9,44.1,43.5,51.2
2026-04-20 11:02:35,0.667,53.5,101,43.7,43.5,44.3,44.8,44.2,45.1,45.6,43.7,43.5,44.4,43.3,44.4,43.2,41.7,45.5
2026-04-20 11:02:40,0.667,55.9,99.6,43.8,44.0,44.0,44.9,43.7,44.5,45.7,44.3,43.3,44.5,44.3,44.7,42.3,41.6,46.5
2026-04-20 11:02:45,0.600,57.9,80.3,53.6,48.9,51.0,50.3,47.0,52.9,52.7,52.3,51.3,53.3,50.9,52.3,51.3,50.5,47.3
2026-04-20 11:02:50,0.667,55.3,75.9,53.1,53.6,52.9,52.7,50.7,52.1,54.1,52.1,51.9,53.3,53.0,52.2,52.1,52.1,54.3
2026-04-20 11:02:55,0.667,51.4,75.3,53.9,53.8,53.5,52.7,50.9,53.6,53.9,52.6,53.8,52.5,51.7,53.7,54.6,52.9,54.0
2026-04-20 11:03:00,0.733,48.3,73.5,52.9,53.6,54.3,52.5,51.0,53.7,54.1,52.7,52.2,52.3,51.3,53.3,54.7,52.7,52.7
2026-04-20 11:03:05,0.667,33.8,88.3,40.6,47.7,45.1,47.1,44.7,38.7,37.9,44.9,36.4,36.8,45.6,43.4,41.3,42.3,50.6
2026-04-20 11:03:10,0.600,41.0,115,32.9,35.3,35,35.5,31.3,34.0,34.9,36.1,34.0,34.3,36.0,35.5,35.4,36.0,35.3
