Time,HostCPU,OrdererCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU,PeersCPU
3941,0.400,0.133,17.6,0.733,,,,,,,,,,,,,,
3946,0.400,0.133,207,0.733,,,,,,,,,,,,,,
3951,0.400,0.0667,486,0.600,,,,,,,,,,,,,,
3956,0.467,0.0667,775,0.733,,,,,,,,,,,,,,
3961,0.533,0.0667,907,0.667,,,,,,,,,,,,,,
3966,0.533,0.0667,954,0.733,,,,,,,,,,,,,,
3971,0.533,0.133,976,0.667,,,,,,,,,,,,,,
3976,0.467,0.0667,983,0.733,,,,,,,,,,,,,,
3981,0.533,0.133,983,0.733,,,,,,,,,,,,,,
3986,0.533,0.0667,975,0.800,,,,,,,,,,,,,,
3991,0.533,0.133,970,0.733,,,,,,,,,,,,,,
3996,0.467,0.0667,964,0.800,,,,,,,,,,,,,,
4001,0.533,0.0667,961,0.667,,,,,,,,,,,,,,
4006,0.533,0.0667,953,0.733,,,,,,,,,,,,,,
4011,0.600,0.133,946,0.867,,,,,,,,,,,,,,
4016,0.533,0.133,949,0.867,,,,,,,,,,,,,,
4021,0.533,0.0667,947,0.867,,,,,,,,,,,,,,
4026,0.533,0.0667,944,0.733,,,,,,,,,,,,,,
4031,0.467,0.0667,940,0.800,,,,,,,,,,,,,,
4036,0.467,0.0667,945,0.733,,,,,,,,,,,,,,
4041,0.400,0.0667,945,0.733,,,,,,,,,,,,,,
4046,0.533,0.0667,946,0.733,,,,,,,,,,,,,,
4051,0.533,0.0667,945,0.733,,,,,,,,,,,,,,
4056,0.533,0.0667,952,0.733,,,,,,,,,,,,,,
4061,0.467,0.133,950,0.733,,,,,,,,,,,,,,
4066,0.533,0.133,948,0.800,,,,,,,,,,,,,,
4071,0.533,0.0667,949,0.733,,,,,,,,,,,,,,
4076,0.467,0.0667,946,0.733,,,,,,,,,,,,,,
4081,0.467,0.0667,945,0.800,,,,,,,,,,,,,,
4086,0.533,0.200,943,0.733,,,,,,,,,,,,,,
4091,0.533,0.200,944,0.800,,,,,,,,,,,,,,
4096,0.533,0.200,944,0.733,,,,,,,,,,,,,,
4101,0.533,0.133,942,0.800,,,,,,,,,,,,,,
4106,0.600,0.0667,938,0.733,,,,,,,,,,,,,,
4111,0.533,0.0667,941,0.667,,,,,,,,,,,,,,
4116,0.467,0.0667,934,0.800,,,,,,,,,,,,,,
4121,0.467,0.0667,938,0.733,,,,,,,,,,,,,,
4126,0.600,0.0667,926,0.800,,,,,,,,,,,,,,
4131,0.600,0.0667,933,0.800,,,,,,,,,,,,,,
4136,0.533,0.133,922,0.867,,,,,,,,,,,,,,
4141,0.533,0.133,929,0.867,,,,,,,,,,,,,,
4146,0.533,0.133,921,0.800,,,,,,,,,,,,,,
4151,0.600,0.0667,923,0.800,,,,,,,,,,,,,,
4156,0.533,0.0667,914,0.733,,,,,,,,,,,,,,
4161,0.533,0.0667,915,0.800,,,,,,,,,,,,,,
4166,0.467,0.0667,914,0.800,,,,,,,,,,,,,,
4171,0.467,0.0667,915,0.800,,,,,,,,,,,,,,
4176,0.533,0.0667,912,0.733,,,,,,,,,,,,,,
4181,0.467,0.133,910,0.733,,,,,,,,,,,,,,
4186,0.533,0.133,902,0.800,,,,,,,,,,,,,,
4191,0.467,0.0667,906,0.733,,,,,,,,,,,,,,
4196,0.600,0,906,0.733,,,,,,,,,,,,,,
4201,0.533,0.0667,905,0.734,,,,,,,,,,,,,,
4206,0.533,0.133,894,0.800,,,,,,,,,,,,,,
4211,0.600,0.200,891,0.800,,,,,,,,,,,,,,
4216,0.533,0.200,892,0.800,,,,,,,,,,,,,,
4221,0.600,0.133,891,0.800,,,,,,,,,,,,,,
4226,0.400,0.0667,875,0.800,,,,,,,,,,,,,,
4231,0.400,0.0667,860,0.800,,,,,,,,,,,,,,
4236,0.467,0.0667,845,0.800,,,,,,,,,,,,,,
4241,0.533,0.0667,831,0.800,,,,,,,,,,,,,,
4246,0.600,0.0667,824,0.800,,,,,,,,,,,,,,
4251,0.533,0.133,825,0.933,,,,,,,,,,,,,,
4256,0.600,0.133,843,0.867,,,,,,,,,,,,,,
4261,0.600,0.133,860,0.867,,,,,,,,,,,,,,
4266,0.533,0.0667,861,0.733,,,,,,,,,,,,,,
4271,0.533,0.0667,857,0.800,,,,,,,,,,,,,,
4276,0.467,0,637,0.733,,,,,,,,,,,,,,
4281,0.467,0.0667,355,0.733,,,,,,,,,,,,,,
4286,0.467,0.0667,72.7,0.667,,,,,,,,,,,,,,
4291,0.400,0.1000,0.800,0.667,,,,,,,,,,,,,,
4296,0.333,0,0.500,0.467,,,,,,,,,,,,,,
4301,0.333,0.200,0.372,0.317,,,,,,,,,,,,,,
4306,0.333,0.384,0.533,0.600,,,,,,,,0.551,,,,,,
4311,0.400,0.380,0.856,0.660,,,,,,,0.685,0.773,,,,,,
4316,0.333,0.533,1.02,1.01,,,,,,,1.04,1.27,,,,,,
4321,0.333,0.200,1.40,1.20,,,,,,,1.20,1.07,,,,,,
4326,0.267,0.133,1.07,1.07,,,,,,,1,1.00,,,,,,
4331,0.333,0.0667,1,0.800,,,,,,,0.800,0.800,,,,,,
4336,0.333,0.400,0.867,0.800,,,,,,,0.800,1.13,,,,,,
4341,0.333,1.53,2.87,1.47,,,,,,,1.53,1.93,,,,,,
4346,0.267,2.93,6.53,2.73,,,,,,,2.67,3.20,,,,,,
4351,0.333,4.04,10.5,3.87,,,,,,,3.87,4.00,,,,,,
4356,0.333,4.60,12.6,4.47,,,,,,,4.40,4.47,,,,,,
4361,0.333,4.47,13,4.47,,,,,,,4.53,4.40,,,,,,
4366,0.333,4.33,12.9,4.53,,,,,,,4.60,4.47,,,,,,
4371,0.267,3.27,11.5,3.73,,,,,,,3.93,3.60,,,,,,
4376,0.267,1.80,8.07,2.73,,,,,,,2.80,2.47,,,,,,
4381,0.267,0.533,4.07,1.47,,,,,,,1.53,1.20,,,,,,
4386,0.400,0.0667,1.53,1.000,,,,,,,1.000,0.867,,,,,,
4391,0.333,0.200,1.00,0.867,,,,,,,0.867,0.867,,,,,,
4396,0.333,1.67,1.53,1.47,,,,,,,1.33,2.13,,,,,,
4401,0.333,6.67,9.93,5.20,,,,,,,4.87,7.00,,,,,,
4406,0.333,12.2,24.7,10.9,,,,,,,10.5,12.6,,,,,,
4411,0.267,16.3,39.5,15.9,,,,,,,15.6,16.9,,,,,,
4416,0.200,17.1,46.5,17.9,,,,,,,17.8,17.9,,,,,,
4421,0.267,18.0,47.7,18.1,,,,,,,17.9,18.3,,,,,,
4426,0.267,17.7,49.5,18.1,,,,,,,18.3,17.7,,,,,,
4431,0.333,12.8,43.1,14.5,,,,,,,14.9,12.7,,,,,,
4436,0.400,6.27,27.7,8.67,,,,,,,9.27,6.67,,,,,,
4441,0.400,1.000,10.7,3.13,,,,,,,3.33,1.73,,,,,,
4446,0.400,0.0667,1.60,1.07,,,,,,,0.933,0.933,,,,,,
4451,0.333,2.07,1.27,1.73,,,,,,,1.47,2.60,,,,,,
4456,0.333,7.53,12.5,6.73,,,,,,,6.33,8.47,,,,,,
4461,0.333,17.5,31.7,15.3,,,,,,,14.7,18.8,,,,,,
4466,0.333,26.7,61.1,26.1,,,,,,,25.8,28.8,,,,,,
4471,0.333,31.9,79.5,32.9,,,,,,,32.7,34.5,,,,,,
4476,0.333,32.5,89.1,35.5,,,,,,,35.6,35.4,,,,,,
4481,0.333,29.8,87.9,34.4,,,,,,,34.7,33.2,,,,,,
4486,0.333,24.8,76.9,29.3,,,,,,,29.9,27.6,,,,,,
4491,0.333,15.1,59.9,21.1,,,,,,,21.9,17.5,,,,,,
4496,0.333,6.60,31.3,10.6,,,,,,,11.3,8.07,,,,,,
4501,0.400,1.07,12.7,3.87,,,,,,,4.40,2.20,,,,,,
4506,0.333,0.0667,1.07,1.000,,,,,,,1.07,1.000,,,,,,
4511,0.333,0.133,1.20,1.07,,,,,,,0.933,1.000,,,,,,
4516,0.333,6.27,5.07,4.53,,,,,,,4.00,7.33,,,,,,
4521,0.333,15.3,27.1,13.8,,,,,,,13.0,17.3,,,,,,
4526,0.333,25.4,54.5,25,,,,,,,24.3,28.3,,,,,,
4531,0.400,29.2,78.5,32.9,,,,,,,32.5,33.5,,,,,,
4536,0.400,30.3,84.5,34.8,,,,,,,34.6,34.7,,,,,,
4541,0.333,30.1,84.7,34.4,,,,,,,34.5,34.6,,,,,,
4546,0.267,30.1,84.7,34.6,,,,,,,34.5,34.6,,,,,,
4551,0.267,30.1,84.7,34.5,,,,,,,34.4,34.4,,,,,,
4556,0.333,30.7,84.9,34.9,,,,,,,34.5,35.1,,,,,,
4561,0.333,32.1,87.5,36.0,,,,,,,35.7,36.6,,,,,,
4566,0.400,33.4,91.3,37.6,,,,,,,37.5,38.3,,,,,,
4571,0.400,34.2,95.3,39.1,,,,,,,39.1,39.5,,,,,,
4576,0.400,34.5,97.2,39.8,,,,,,,40,39.9,,,,,,
4581,0.333,34.5,97.5,40,,,,,,,40.1,40,,,,,,
4586,0.333,34.5,97.1,40,,,,,,,40.1,39.9,,,,,,
4591,0.333,34.3,97.2,40,,,,,,,40.1,40,,,,,,
4596,0.400,34.7,96.9,40,,,,,,,40.1,40.3,,,,,,
4601,0.400,36.6,100,41.8,,,,,,,41.7,43.0,,,,,,
4606,0.333,38.7,106,44.2,,,,,,,44.0,44.8,,,,,,
4611,0.333,40.7,112,46.4,,,,,,,46.3,46.9,,,,,,
4616,0.400,41.2,116,47.8,,,,,,,47.8,47.3,,,,,,
4621,0.400,41.4,116,47.5,,,,,,,47.5,47.4,,,,,,
4626,0.400,41.5,117,47.7,,,,,,,47.6,48.1,,,,,,
4631,0.333,41.3,117,47.7,,,,,,,47.5,47.3,,,,,,
4636,0.400,41.4,116,47.7,,,,,,,47.4,47.7,,,,,,
4641,0.333,48.8,121,52.6,,,,,,,51.5,54.7,,,,,,
4646,0.467,59.9,145,62.6,,,,,,,61.3,66.7,,,,,,
4651,0.467,71.7,175,75.5,,,,,,,74.7,79.1,,,,,,
4656,0.600,76.3,200,84.3,,,,,,,84.3,85,,,,,,
4661,0.467,77.5,205,86.1,,,,,,,86.1,85.4,,,,,,
4666,0.533,77.7,204,85.9,,,,,,,86.1,86.1,,,,,,
4671,0.533,77.7,204,85.5,,,,,,,84.9,85.9,,,,,,
4676,0.600,77.7,205,85.9,,,,,,,86.1,85.9,,,,,,
4681,0.533,77.7,205,86.4,,,,,,,86.5,86.1,,,,,,
4686,0.533,77.7,206,86.9,,,,,,,87.9,87.4,,,,,,
4691,0.467,77.4,207,87.5,,,,,,,88.1,87.5,,,,,,
4696,0.533,77.3,208,88.0,,,,,,,88.1,87.7,,,,,,
4701,0.600,77.3,207,87.1,,,,,,,87.0,87.0,,,,,,
4706,0.600,77.6,208,87.9,,,,,,,87.5,87.4,,,,,,
4711,0.600,77.4,207,87.7,,,,,,,87.7,87.5,,,,,,
4716,0.533,77.5,207,87.9,,,,,,,88.3,86.3,,,,,,
4721,0.533,76.9,207,87.7,,,,,,,88.3,87.7,,,,,,
4726,0.533,77.1,207,87.9,,,,,,,87.0,87.9,,,,,,
4731,0.467,76.9,207,88.1,,,,,,,88.5,88.4,,,,,,
4736,0.533,77.2,208,88.9,,,,,,,89.1,89.4,,,,,,
4741,0.467,77.2,209,88.2,,,,,,,89.7,90,,,,,,
4746,0.533,77.3,210,89.7,,,,,,,89.7,90.1,,,,,,
4751,0.533,77.2,211,89.7,,,,,,,89.7,90.1,,,,,,
4756,0.533,76.7,212,91.5,,,,,,,91.7,92.0,,,,,,
4761,0.533,76.5,213,93.2,,,,,,,93.4,92.9,,,,,,
4766,0.467,76.5,210,92.1,,,,,,,92.6,91.8,,,,,,
4771,0.467,76.9,208,89.7,,,,,,,89.9,87.7,,,,,,
4776,0.467,77.3,206,87.6,,,,,,,87.7,87.7,,,,,,
4781,0.467,77.1,206,88.2,,,,,,,87.5,88.1,,,,,,
4786,0.533,77.3,206,88.1,,,,,,,88.0,88.1,,,,,,
4791,0.533,77.2,207,88.7,,,,,,,88.7,88.4,,,,,,
4796,0.533,77.3,207,87.2,,,,,,,87.5,88.5,,,,,,
4801,0.533,77.1,208,89.1,,,,,,,89.0,88.6,,,,,,
4806,0.533,77.1,208,89.1,,,,,,,89.0,88.9,,,,,,
4811,0.600,77.2,208,89.1,,,,,,,89.1,89.3,,,,,,
4816,0.533,65.3,202,82.7,,,,,,,83.7,77.8,,,,,,
4821,0.467,44.4,162,62.6,,,,,,,64.3,53.7,,,,,,
4826,0.333,18.7,95,34.4,,,,,,,36.2,23.7,,,,,,
4831,0.333,4.93,31.5,10.9,,,,,,,11.8,7.20,,,,,,
4836,0.267,0.0667,2.67,1.07,,,,,,,1.00,1.00,,,,,,
4841,0.333,0.667,1.20,0.933,,,,,,,1.00,1.00,,,,,,
4846,0.333,18.3,22.1,14.4,,,,,,,13.1,22.3,,,,,,
4851,0.400,39.5,80.4,43.7,,,,,,,42.1,48.5,,,,,,
4856,0.467,47.7,127,59.7,,,,,,,59.7,59.4,,,,,,
4861,0.400,30.1,114,46.3,,,,,,,47.7,38.1,,,,,,
4866,0.400,9.00,55.3,16.9,,,,,,,18.6,11.8,,,,,,
4871,0.333,0.133,8.27,0.933,,,,,,,0.933,0.933,,,,,,
4876,0.333,0.133,1.07,0.867,,,,,,,0.867,0.933,,,,,,
4881,0.333,0.0667,21.1,0.867,,,,,,,0.867,0.933,,,,,,
4886,0.333,0.133,189,0.933,,,,,,,0.867,0.867,,,,,,
4891,0.400,0.0667,440,0.933,,,,,,,0.800,0.800,,,,,,
4896,0.400,0.0667,718,0.867,,,,,,,0.800,0.867,,,,,,
4901,0.467,0.0667,865,0.867,,,,,,,0.867,0.933,,,,,,
4906,0.533,0.0667,939,0.867,,,,,,,0.933,0.933,,,,,,
4911,0.600,0.0667,968,0.933,,,,,,,1.00,0.933,,,,,,
4916,0.533,0.0667,984,0.867,,,,,,,0.933,0.933,,,,,,
4921,0.600,0.133,985,0.867,,,,,,,0.933,0.933,,,,,,
4926,0.600,0.133,984,0.933,,,,,,,1.00,1.00,,,,,,
4931,0.600,0.133,975,1.00,,,,,,,1.00,0.933,,,,,,
4936,0.533,0.0667,967,1.000,,,,,,,1.00,1.00,,,,,,
4941,0.467,0.0667,953,0.933,,,,,,,0.933,0.867,,,,,,
4946,0.467,0.0667,952,0.933,,,,,,,1.00,0.933,,,,,,
4951,0.533,0.0667,949,1.00,,,,,,,0.933,1.000,,,,,,
4956,0.533,0.0667,954,1.00,,,,,,,0.933,1.00,,,,,,
4961,0.533,0.0667,951,0.933,,,,,,,0.933,1.000,,,,,,
4966,0.467,0.0667,947,1.07,,,,,,,0.933,0.933,,,,,,
4971,0.467,0.0667,947,1.07,,,,,,,1.00,1.00,,,,,,
4976,0.533,0.133,943,1.07,,,,,,,1.07,1.13,,,,,,
4981,0.533,0.133,946,0.933,,,,,,,1.13,1.13,,,,,,
4986,0.600,0.133,943,0.933,,,,,,,1.07,1.13,,,,,,
4991,0.600,0.0667,944,1.07,,,,,,,1.07,1.00,,,,,,
4996,0.600,0.133,945,1.00,,,,,,,1.00,0.933,,,,,,
5001,0.533,0.133,950,0.933,,,,,,,1.00,1.00,,,,,,
5006,0.467,0.133,947,0.867,,,,,,,0.933,1.000,,,,,,
5011,0.467,0.0667,947,0.933,,,,,,,1.00,1.00,,,,,,
5016,0.467,0.133,945,1.00,,,,,,,0.933,0.933,,,,,,
5021,0.467,0.0667,953,1.00,,,,,,,0.867,0.933,,,,,,
5026,0.467,0.0667,948,1.00,,,,,,,0.933,1.07,,,,,,
5031,0.533,0.0667,943,1.000,,,,,,,1.00,1.00,,,,,,
5036,0.533,0.0667,939,0.933,,,,,,,1.00,0.933,,,,,,
5041,0.600,0.0667,942,0.933,,,,,,,0.933,0.933,,,,,,
5046,0.600,0.0667,935,0.867,,,,,,,0.933,1.00,,,,,,
5051,0.600,0.0667,935,1.00,,,,,,,1.000,1.07,,,,,,
5056,0.533,0.0667,931,0.933,,,,,,,1.00,1.00,,,,,,
5061,0.467,0.0667,936,1.000,,,,,,,0.933,0.933,,,,,,
5066,0.533,0.0667,931,0.933,,,,,,,0.934,0.933,,,,,,
5071,0.467,0.0667,926,1.00,,,,,,,0.933,0.933,,,,,,
5076,0.533,0.0667,920,0.933,,,,,,,1.00,0.933,,,,,,
5081,0.467,0.133,910,0.933,,,,,,,1.00,1.00,,,,,,
5086,0.467,0.133,906,1.07,,,,,,,0.933,1.000,,,,,,
5091,0.533,0.133,901,1.20,,,,,,,1.000,1.00,,,,,,
5096,0.533,0.0667,899,1.13,,,,,,,1.07,1.07,,,,,,
5101,0.600,0.0667,903,0.933,,,,,,,1.13,1.07,,,,,,
5106,0.467,0.0667,904,0.933,,,,,,,1.00,1.13,,,,,,
5111,0.467,0.133,903,1.00,,,,,,,1.00,1.00,,,,,,
5116,0.467,0.133,900,1.07,,,,,,,1.00,0.933,,,,,,
5121,0.533,0.0667,899,0.933,,,,,,,1.00,1.00,,,,,,
5126,0.600,0.0667,893,0.933,,,,,,,0.867,1.000,,,,,,
5131,0.533,0.0667,888,1.00,,,,,,,0.933,1.07,,,,,,
5136,0.533,0.0667,886,1.07,,,,,,,1.00,0.933,,,,,,
5141,0.533,0.0667,883,1.00,,,,,,,1.00,0.933,,,,,,
5146,0.533,0.0667,886,0.933,,,,,,,0.933,1.00,,,,,,
5151,0.533,0.133,876,0.933,,,,,,,0.933,1.07,,,,,,
5156,0.533,0.0667,874,1.00,,,,,,,1.07,1.00,,,,,,
5161,0.533,0.0667,866,1.000,,,,,,,1.00,0.933,,,,,,
5166,0.533,0.0667,861,1.00,,,,,,,1.00,0.933,,,,,,
5171,0.467,0.133,855,1.07,,,,,,,1.00,1.00,,,,,,
5176,0.533,0.133,836,1.07,,,,,,,1.000,1.00,,,,,,
5181,0.533,0.133,823,0.933,,,,,,,1.07,1.07,,,,,,
5186,0.533,0.0667,816,0.933,,,,,,,1.000,1.07,,,,,,
5191,0.533,0.0667,818,1.000,,,,,,,1.07,1.07,,,,,,
5196,0.467,0,829,1.07,,,,,,,1.00,0.933,,,,,,
5201,0.533,0.0667,840,1.07,,,,,,,1.00,1.000,,,,,,
5206,0.467,0.0667,848,1.07,,,,,,,1.00,1.00,,,,,,
5211,0.533,0.133,851,1.07,,,,,,,1.00,1.000,,,,,,
5216,0.533,0.133,849,1.07,,,,,,,1.07,1.07,,,,,,
5221,0.533,0.133,682,0.933,,,,,,,1.07,1.07,,,,,,
5226,0.467,0.133,399,0.933,,,,,,,1.00,1.07,,,,,,
5231,0.333,0.0667,114,0.867,,,,,,,0.933,0.867,,,,,,
5236,0.333,0.1000,0.867,0.867,,,,,,,0.867,0.800,,,,,,
5241,0.267,0,0.643,0.701,,,,,,,0.685,0.485,,,,,,
5246,0.400,0.200,0.372,0.423,,,,,,,0.409,0.467,,,,,,
5251,0.333,0.153,0.667,0.600,,,,,,,0.400,0.394,0.408,,,,,
5256,0.400,0.507,0.749,0.660,,,,,,,0.979,0.773,0.855,0.833,0.758,0.699,,
5261,0.267,0.600,1.02,0.865,,,,,,,1.11,1.27,1.20,1.08,0.941,0.962,,
5266,0.333,0.533,1.33,1.33,,,,,,,1.53,1.33,1.33,1.40,1.40,1.40,,
5271,0.267,0.133,1.13,1.13,,,,,,,1.07,1.13,1.00,1.07,1.07,1.20,,
5276,0.333,0.133,1.07,1,,,,,,,1,0.933,1.00,0.933,1.07,1,,
5281,0.267,0.0667,0.933,0.800,,,,,,,0.800,0.867,0.800,0.733,0.800,0.800,,
5286,0.333,0.133,1.20,0.800,,,,,,,0.800,0.867,0.933,0.867,0.933,0.800,,
5291,0.333,0.0667,1.27,0.867,,,,,,,0.800,0.933,0.867,0.800,0.867,1.00,,
5296,0.333,0.200,1.33,0.800,,,,,,,0.800,0.933,0.933,0.867,1.07,1.000,,
5301,0.333,1.20,2.13,1.47,,,,,,,1.33,1.60,1.53,1.20,1.47,1.53,,
5306,0.267,2.60,4.47,2.40,,,,,,,2.27,2.53,2.60,2.20,2.40,2.33,,
5311,0.267,3.78,7.40,3.40,,,,,,,3.20,3.60,3.53,3.13,3.27,3.47,,
5316,0.267,4.27,9.33,3.80,,,,,,,3.80,4.00,4.00,3.80,3.93,3.93,,
5321,0.333,4.53,10.3,4.07,,,,,,,4.07,4.27,4.20,3.93,4.20,4.27,,
5326,0.400,5,11.1,4.40,,,,,,,4.40,4.60,4.60,4.40,4.47,4.40,,
5331,0.333,4.53,11.2,4.33,,,,,,,4.27,4.20,4.20,4.33,4.20,4.27,,
5336,0.333,3.40,9.74,3.60,,,,,,,3.67,3.47,3.47,3.87,3.60,3.53,,
5341,0.333,2.20,7.07,2.73,,,,,,,2.73,2.33,2.47,2.80,2.67,2.73,,
